Fabric Code,Name,Safety Lock,Min Alert Qty,Delivery Days,Per Yard Retail Price
SH-ORG2-FB,"Cream Silk Organza Sheer Fabric","0","0","0","0.0000","",""
SH-ORG48-FB,"Grey Silk Organza Sheer Fabric","0","0","0","0.0000","",""
SHCH-VOL1-FB,"Solid White Double Wide Voile Poly Sheer Fabric","0","0","0","0.0000","",""
SHCH-VOL3-FB,"Solid Off White Double Wide Voile Poly Sheer Fabric","0","0","0","0.0000","",""
SS-SBN11-FB,"Brown Gold Thai Silk Fabric","20","0","1","3.2200","",""
SS-SBR13-FB,"Bold Red Thai Silk Fabric","45","0","1","4.2200","",""
SS-SCB01-FB,"Chocolate Brown Thai Silk Fabric","30","0","2","5.2200","",""
SS-SCY22-FB,"Cayenne Thai Silk Fabric","40","0","2","6.2200","",""
SS-SG05-FB,"Sage Green Thai Silk Fabric","50","0","2","3.3300","",""
SS-SG17-FB,"Silver Grey Thai Silk Fabric","60","0","2","6.6600","",""
SS-SGD21-FB,"Gold Dust Thai Silk Fabric","70","0","2","9.9900","",""
SS-SMB19-FB,"Midnight Black Thai Silk Fabric","80","0","2","1.4500","",""
SS-SMR04-FB,"Merlot Thai Silk Fabric","0","0","0","0.0000","",""
SS-SPW28-FB,"Pearl White Thai Silk Fabric","0","0","0","0.0000","",""
SS-SSB02-FB,"Sea Blue Thai Silk Fabric","0","0","0","0.0000","",""
SS-STG16-FB,"Taupe Gold Thai Silk Fabric","0","0","0","0.0000","",""
SSRW-LF935-FB,"Cancun Sand Raw Silk Fabric","0","0","0","0.0000","",""
SSRW-LF951-FB,"Sandalwood Raw Silk Fabric","0","0","0","0.0000","",""
SSRW-LF952-FB,"Coconut Raw Silk Fabric","0","0","0","0.0000","",""
SSRW-LF953-FB,"Terracotta Raw Silk Fabric","0","0","0","0.0000","",""
SSRW-LF954-FB,"Cabo Mist Raw Silk Fabric","0","0","0","0.0000","",""
SSRW-LF956-FB,"Spanish Moss Raw Silk Fabric","0","0","0","0.0000","",""
SSRW-LF959-FB,"Cozumel Blue Raw Silk Fabric","0","0","0","0.0000","",""
SSTF-1-FB,"White Satin Silk Taffeta Fabric","0","0","0","0.0000","",""
SSTF-2-FB,"Creme Parfait Silk Taffeta Fabric","0","0","0","0.0000","",""
SSTF-3-FB,"Dijon Gold Silk Taffeta Fabric","0","0","0","0.0000","",""
SSTF-4-FB,"Nickel Silk Taffeta Fabric","0","0","0","0.0000","",""
SSTF-5-FB,"Tahitian Teal Silk Taffeta Fabric","0","0","0","0.0000","",""
SSTF-6-FB,"Chambord Silk Taffeta Fabric","0","0","0","0.0000","",""
SSTF-7-FB,"Scarlet Silk Taffeta Fabric","0","0","0","0.0000","",""
SSTF-8-FB,"Cognac Silk Taffeta Fabric","0","0","0","0.0000","",""
testcode,"testingFB","0","0","0","0.0000","",""
VCCH-VET1201-FB,"British Tan Vintage Cotton Velvet Fabric","0","0","0","0.0000","",""
VCCH-VET12010-FB,"Ebony Black Vintage Cotton Velvet Fabric","0","0","0","0.0000","",""
VCCH-VET1202-FB,"Chinchilla Grey Vintage Cotton Velvet Fabric","0","0","0","0.0000","",""
VCCH-VET1203-FB,"Claret Red Vintage Cotton Velvet Fabric","0","0","0","0.0000","",""
VCCH-VET1204-FB,"Majestic Plum Vintage Cotton Velvet Fabric","0","0","0","0.0000","",""
VCCH-VET1205-FB,"Indigo Blue Vintage Cotton Velvet Fabric","0","0","0","0.0000","",""
VCCH-VET1206-FB,"Kona Brown Vintage Cotton Velvet Fabric","0","0","0","0.0000","",""
VCCH-VET1207-FB,"Old Gold Vintage Cotton Velvet Fabric","0","0","0","0.0000","",""
VCCH-VET1208-FB,"Burnt Olive Vintage Cotton Velvet Fabric","0","0","0","0.0000","",""
VCCH-VET1209-FB,"Iron Grey Vintage Cotton Velvet Fabric","0","0","0","0.0000","",""
VPCH-110602-FB,"Signature Off White Blackout Velvet Fabric","0","0","0","0.0000","",""
VPCH-120601-FB,"Signature Ivory Blackout Velvet Fabric","0","0","0","0.0000","",""
VPCH-141113-FB,"Signature Wheat Blackout Velvet Fabric","0","0","0","0.0000","",""
VPCH-145002-FB,"Signature Silver Grey Blackout Velvet Fabric","0","0","0","0.0000","",""
VPCH-184005-FB,"Signature Natural Grey Blackout Velvet Fabric","0","0","0","0.0000","",""
VPCH-190622-FB,"Signature Hunter Green Blackout Velvet Fabric","0","0","0","0.0000","",""
VPCH-190912-FB,"Signature Java Blackout Velvet Fabric","0","0","0","0.0000","",""
VPCH-192018-FB,"Signature Burgundy Blackout Velvet Fabric","0","0","0","0.0000","",""
VPCH-192315-FB,"Signature Eggplant Blackout Velvet Fabric","0","0","0","0.0000","",""
VPCH-194007-FB,"Signature Warm Black Blackout Velvet Fabric","0","0","0","0.0000","",""
VPCH-194023-FB,"Signature Midnight Blue Blackout Velvet Fabric","0","0","0","0.0000","",""

