SKU,UPC,Price,BaseCustomPrice
PRTW-D22-120,"799665826758","139.0000","139.0000"
PRTW-D22-84,"799665826734","99.0000","99.0000"
PRTW-D22-96,"799665826741","119.0000","119.0000"
PRTW-D23-108,"799665826840","238.9900","238.9900"
PRTW-D23-108,"799665826840","238.9900","238.9900"
PRTW-D23-120,"799665826833","258.9900","258.9900"
PRTW-D23-120,"799665826833","258.9900","258.9900"
PRTW-D23-84,"799665826819","198.9900","198.9900"
PRTW-D23-84,"799665826819","198.9900","198.9900"
PRTW-D23-96,"799665826826","218.9900","218.9900"
PRTW-D23-96,"799665826826","218.9900","218.9900"
PRTW-D24A-108,"799665822941","129.0000","129.0000"
PRTW-D24A-120,"799665822934","139.0000","139.0000"
PRTW-D24A-84,"799665822910","99.0000","99.0000"
PRTW-D24A-96,"799665822927","119.0000","119.0000"
PRTW-D24B-108,"799665823023","129.0000","129.0000"
PRTW-D24B-120,"799665823016","139.0000","139.0000"
PRTW-D24B-84,"799665822996","99.0000","99.0000"
PRTW-D24B-96,"799665823009","119.0000","119.0000"
PRTW-D25-108,"799665823108","129.0000","129.0000"
PRTW-D25-120,"799665823092","139.0000","139.0000"
PRTW-D25-84,"799665823078","99.0000","99.0000"
PRTW-D25-96,"799665823085","119.0000","119.0000"
PRTW-D26-108,"799665826925","129.0000","129.0000"
PRTW-D26-120,"799665826918","139.0000","139.0000"
PRTW-D26-84,"799665826895","99.0000","99.0000"
PRTW-D26-96,"799665826901","119.0000","119.0000"
PRTW-D27-108,"799665827007","129.0000","129.0000"
PRTW-D27-120,"799665826994","139.0000","139.0000"
PRTW-D27-84,"799665826970","99.0000","99.0000"
PRTW-D27-96,"799665826987","119.0000","119.0000"
PRTW-D28-108,"799665823184","238.9900","238.9900"
PRTW-D28-108,"799665823184","238.9900","238.9900"
PRTW-D28-120,"799665823177","258.9900","258.9900"
PRTW-D28-120,"799665823177","258.9900","258.9900"
PRTW-D28-84,"799665823153","198.9900","198.9900"
PRTW-D28-84,"799665823153","198.9900","198.9900"
PRTW-D28-96,"799665823160","218.9900","218.9900"
PRTW-D28-96,"799665823160","218.9900","218.9900"
PRTW-D29A-108,"799665827083","129.0000","129.0000"
PRTW-D29A-120,"799665827076","139.0000","139.0000"
PRTW-D29A-84,"799665827052","99.0000","99.0000"
PRTW-D29A-96,"799665827069","119.0000","119.0000"
PRTW-D29B-108,"799665827168","129.0000","129.0000"
PRTW-D29B-120,"799665827151","139.0000","139.0000"
PRTW-D29B-84,"799665827137","99.0000","99.0000"
PRTW-D29B-96,"799665827144","119.0000","119.0000"
PRTW-D30-108,"799665827243","129.0000","129.0000"
PRTW-D30-120,"799665827236","139.0000","139.0000"
PRTW-D30-84,"799665827212","99.0000","99.0000"
PRTW-D30-96,"799665827229","119.0000","119.0000"
PRTW-D31-108,"799665827328","129.0000","129.0000"
PRTW-D31-120,"799665827311","139.0000","139.0000"
PRTW-D31-84,"799665827298","99.0000","99.0000"
PRTW-D31-96,"799665827304","119.0000","119.0000"
PRTW-D32-108,"799665827403","129.0000","129.0000"
PRTW-D32-120,"799665827397","139.0000","139.0000"
PRTW-D32-84,"799665827373","99.0000","99.0000"
PRTW-D32-96,"799665827380","119.0000","119.0000"
PRTW-D33-108,"799665827489","129.0000","129.0000"
PRTW-D33-120,"799665827472","139.0000","139.0000"
PRTW-D33-84,"799665827458","99.0000","99.0000"
PRTW-D33-96,"799665827465","119.0000","119.0000"
PRTW-ROM-CAS,"799665813734","0.0000","0.0000"
PRTW-ROM-FSL,"799665814014","0.0000","0.0000"
PRTW-ROM-RLX,"799418019994","0.0000","0.0000"
PRTW-ROM-SFL,"799665813871","0.0000","0.0000"
PT-SLK-183test-84,"","2.0000","2.0000"
PT-SLK-183test-96,"","1.0000","1.0000"
PTCH-001-108-RU,"799665832681","139.0000","139.0000"
PTCH-001-120-RU,"799665832674","159.0000","159.0000"
PTCH-001-84-RU,"799665832650","99.0000","99.0000"
PTCH-001-96-RU,"799665832667","119.0000","119.0000"
PTCH-003-108-RU,"797734457094","139.0000","139.0000"
PTCH-003-84-RU,"797734457070","99.0000","99.0000"
PTCH-003-96-RU,"797734457087","119.0000","119.0000"
PTCH-005-108-RU,"797734456851","139.0000","139.0000"
PTCH-005-120-RU,"797734456868","159.0000","159.0000"
PTCH-005-84-RU,"797734456837","99.0000","99.0000"
PTCH-005-96-RU,"797734456844","119.0000","119.0000"
PTCH-005-RUVAL-108,"799418021089","139.0000","139.0000"
PTCH-005-RUVAL-120,"799418021096","159.0000","159.0000"
PTCH-005-RUVAL-84,"799418021065","99.0000","99.0000"
PTCH-005-RUVAL-96,"799418021072","119.0000","119.0000"
PTCH-100-108-RU,"799665812843","139.0000","139.0000"
PTCH-100-120-RU,"799665812850","159.0000","159.0000"
PTCH-100-84-RU,"799665812867","99.0000","99.0000"
PTCH-100-96-RU,"799665812874","119.0000","119.0000"
PTCH-102-108-RU,"799665812904","139.0000","139.0000"
PTCH-102-120-RU,"799665812911","159.0000","159.0000"
PTCH-102-84-RU,"799665812928","99.0000","99.0000"
PTCH-102-96-RU,"799665812935","119.0000","119.0000"
PTCH-104-108-RU,"799665832612","139.0000","139.0000"
PTCH-104-120-RU,"799665832605","159.0000","159.0000"
PTCH-104-84-RU,"799665832582","99.0000","99.0000"
PTCH-104-96-RU,"799665832599","119.0000","119.0000"
PTCH-1066-108-RU,"797734456936","139.0000","139.0000"
PTCH-1066-120-RU,"797734456943","159.0000","159.0000"
PTCH-1066-84-RU,"797734456912","99.0000","99.0000"
PTCH-1066-96-RU,"797734456929","119.0000","119.0000"
PTCH-1066-RUVAL-108,"799418021188","159.0000","159.0000"
PTCH-1066-RUVAL-120,"799418021195","179.0000","179.0000"
PTCH-1066-RUVAL-84,"799418021164","119.0000","119.0000"
PTCH-1066-RUVAL-96,"799418021171","139.0000","139.0000"
PTCH-112-108-RU,"797734456899","139.0000","139.0000"
PTCH-112-84-RU,"797734456875","99.0000","99.0000"
PTCH-112-96-RU,"797734456882","119.0000","119.0000"
PTCH-112-RUVAL-108,"799418021232","159.0000","159.0000"
PTCH-112-RUVAL-120,"799418021249","179.0000","179.0000"
PTCH-112-RUVAL-84,"799418021218","119.0000","119.0000"
PTCH-112-RUVAL-96,"799418021225","139.0000","139.0000"
PTCH-120-108-RU,"797734457056","139.0000","139.0000"
PTCH-120-108-RU,"797734457056","139.0000","139.0000"
PTCH-120-120-RU,"797734457063","159.0000","159.0000"
PTCH-120-84-RU,"797734457032","99.0000","99.0000"
PTCH-120-84-RU,"797734457032","99.0000","99.0000"
PTCH-120-96-RU,"797734457049","119.0000","119.0000"
PTCH-120-96-RU,"797734457049","119.0000","119.0000"
PTCH-130907-108-RU,"799665813048","139.0000","139.0000"
PTCH-130907-120-RU,"799665813055","159.0000","159.0000"
PTCH-130907-84-RU,"799665813062","99.0000","99.0000"
PTCH-130907-96-RU,"799665813079","119.0000","119.0000"
PTCH-190912-108-RU,"797734449464","139.0000","139.0000"
PTCH-190912-84-RU,"797734449488","99.0000","99.0000"
PTCH-190912-96-RU,"797734449495","119.0000","119.0000"
PTCH-194010-108-RU,"799665813147","139.0000","139.0000"
PTCH-194010-120-RU,"799665813154","159.0000","159.0000"
PTCH-194010-84-RU,"799665813161","99.0000","99.0000"
PTCH-194010-96-RU,"799665813178","119.0000","119.0000"
PTCH-202-108-RU,"799665832056","139.0000","139.0000"
PTCH-202-120-RU,"799665832049","159.0000","159.0000"
PTCH-202-84-RU,"799665832025","99.0000","99.0000"
PTCH-202-96-RU,"799665832032","119.0000","119.0000"
PTCH-203-108-RU,"799665832124","139.0000","139.0000"
PTCH-203-120-RU,"799665832117","159.0000","159.0000"
PTCH-203-84-RU,"799665832094","99.0000","99.0000"
PTCH-203-96-RU,"799665832100","119.0000","119.0000"
PTCH-204-108-RU,"799665832193","139.0000","139.0000"
PTCH-204-120-RU,"799665832186","159.0000","159.0000"
PTCH-204-84-RU,"799665832162","99.0000","99.0000"
PTCH-204-96-RU,"799665832179","119.0000","119.0000"
PTCH-205-108-RU,"799665832261","139.0000","139.0000"
PTCH-205-120-RU,"799665832254","159.0000","159.0000"
PTCH-205-84-RU,"799665832230","99.0000","99.0000"
PTCH-205-96-RU,"799665832247","119.0000","119.0000"
PTCH-206-108-RU,"799665832339","139.0000","139.0000"
PTCH-206-120-RU,"799665832322","159.0000","159.0000"
PTCH-206-84-RU,"799665832308","99.0000","99.0000"
PTCH-206-96-RU,"799665832315","119.0000","119.0000"
PTCH-207-108-RU,"799665832407","139.0000","139.0000"
PTCH-207-120-RU,"799665832391","159.0000","159.0000"
PTCH-207-84-RU,"799665832377","99.0000","99.0000"
PTCH-207-96-RU,"799665832384","119.0000","119.0000"
PTCH-208-108-RU,"799665832476","139.0000","139.0000"
PTCH-208-120-RU,"799665832469","159.0000","159.0000"
PTCH-208-84-RU,"799665832445","99.0000","99.0000"
PTCH-208-96-RU,"799665832452","119.0000","119.0000"
PTCH-209-108-RU,"799665832544","139.0000","139.0000"
PTCH-209-120-RU,"799665832537","159.0000","159.0000"
PTCH-209-84-RU,"799665832513","99.0000","99.0000"
PTCH-209-96-RU,"799665832520","119.0000","119.0000"
PTCH-27-108-RU,"797734457018","139.0000","139.0000"
PTCH-27-120-RU,"797734457025","159.0000","159.0000"
PTCH-27-84-RU,"797734456998","99.0000","99.0000"
PTCH-27-96-RU,"797734457001","119.0000","119.0000"
PTCH-29-108-RU,"797734456974","139.0000","139.0000"
PTCH-29-120-RU,"797734456981","159.0000","159.0000"
PTCH-29-84-RU,"797734456950","99.0000","99.0000"
PTCH-29-96-RU,"797734456967","119.0000","119.0000"
PTCH-41-108-RU,"799665813246","139.0000","139.0000"
PTCH-41-120-RU,"799665813253","159.0000","159.0000"
PTCH-41-84-RU,"799665813260","99.0000","99.0000"
PTCH-41-96-RU,"799665813277","119.0000","119.0000"
PTCH-5-RUVAL-108,"799418021133","159.0000","159.0000"
PTCH-5-RUVAL-120,"799418021140","179.0000","179.0000"
PTCH-5-RUVAL-84,"799418021119","119.0000","119.0000"
PTCH-5-RUVAL-96,"799418021126","139.0000","139.0000"
PTCH-54-108-RU,"799665813321","139.0000","139.0000"
PTCH-54-120-RU,"799665813338","159.0000","159.0000"
PTCH-54-84-RU,"799665813345","99.0000","99.0000"
PTCH-54-96-RU,"799665813352","119.0000","119.0000"
PTCH-87-108-RU,"799665813383","139.0000","139.0000"
PTCH-87-120-RU,"799665813390","159.0000","159.0000"
PTCH-87-84-RU,"799665813406","99.0000","99.0000"
PTCH-87-96-RU,"799665813413","119.0000","119.0000"
PTCH-JTSP001-108,"","114.0000","114.0000"
PTCH-JTSP001-108,"799665824600","114.0000","114.0000"
PTCH-JTSP001-120,"799665824594","124.0000","124.0000"
PTCH-JTSP001-84,"799665824570","89.0000","89.0000"
PTCH-JTSP001-84,"799665824570","89.0000","89.0000"
PTCH-JTSP001-96,"","104.0000","104.0000"
PTCH-JTSP001-96,"799665824587","104.0000","104.0000"
PTCH-JTSP003-108,"610395223948","114.0000","114.0000"
PTCH-JTSP003-120,"610395223955","124.0000","124.0000"
PTCH-JTSP003-84,"610395223962","89.0000","89.0000"
PTCH-JTSP003-96,"610395223979","104.0000","104.0000"
PTCH-JTSP005-108,"610395224419","114.0000","114.0000"
PTCH-JTSP005-108-RU,"797734456851","139.0000","139.0000"
PTCH-JTSP005-120,"610395224426","124.0000","124.0000"
PTCH-JTSP005-84,"610395224433","89.0000","89.0000"
PTCH-JTSP005-96,"610395224440","104.0000","104.0000"
PTCH-JTSP100-108,"610395223986","114.0000","114.0000"
PTCH-JTSP100-108,"610395223986","114.0000","114.0000"
PTCH-JTSP100-120,"610395223993","124.0000","124.0000"
PTCH-JTSP100-120,"610395223993","124.0000","124.0000"
PTCH-JTSP100-84,"610395224006","89.0000","89.0000"
PTCH-JTSP100-84,"610395224006","89.0000","89.0000"
PTCH-JTSP100-96,"","104.0000","104.0000"
PTCH-JTSP100-96,"610395224013","104.0000","104.0000"
PTCH-JTSP102-108,"610395224020","114.0000","114.0000"
PTCH-JTSP102-108,"610395224020","114.0000","114.0000"
PTCH-JTSP102-120,"","124.0000","124.0000"
PTCH-JTSP102-120,"610395224037","124.0000","124.0000"
PTCH-JTSP102-84,"610395224044","89.0000","89.0000"
PTCH-JTSP102-84,"610395224044","89.0000","89.0000"
PTCH-JTSP102-96,"","104.0000","104.0000"
PTCH-JTSP102-96,"610395224051","104.0000","104.0000"
PTCH-JTSP104-108,"797734449389","114.0000","114.0000"
PTCH-JTSP104-120,"797734449396","124.0000","124.0000"
PTCH-JTSP104-84,"797734449402","89.0000","89.0000"
PTCH-JTSP104-96,"797734449419","104.0000","104.0000"
PTCH-JTSP1066-108,"797734449426","114.0000","114.0000"
PTCH-JTSP1066-120,"797734449433","124.0000","124.0000"
PTCH-JTSP1066-84,"797734449440","89.0000","89.0000"
PTCH-JTSP1066-96,"797734449457","104.0000","104.0000"
PTCH-JTSP112-108,"610395224334","114.0000","114.0000"
PTCH-JTSP112-120,"610395224341","124.0000","124.0000"
PTCH-JTSP112-120-RU,"797734456905","159.0000","159.0000"
PTCH-JTSP112-84,"610395224358","89.0000","89.0000"
PTCH-JTSP112-96,"610395224365","104.0000","104.0000"
PTCH-JTSP120-108,"610395224068","114.0000","114.0000"
PTCH-JTSP120-120,"610395224075","124.0000","124.0000"
PTCH-JTSP120-84,"610395224082","89.0000","89.0000"
PTCH-JTSP120-96,"610395224099","104.0000","104.0000"
PTCH-JTSP130907-108,"","114.0000","114.0000"
PTCH-JTSP130907-108,"797734458114","114.0000","114.0000"
PTCH-JTSP130907-120,"","124.0000","124.0000"
PTCH-JTSP130907-120,"797734458145","124.0000","124.0000"
PTCH-JTSP130907-84,"797734458053","89.0000","89.0000"
PTCH-JTSP130907-96,"797734458084","104.0000","104.0000"
PTCH-JTSP190912-108,"610395224105","114.0000","114.0000"
PTCH-JTSP190912-120,"610395224112","124.0000","124.0000"
PTCH-JTSP190912-84,"610395224129","89.0000","89.0000"
PTCH-JTSP190912-96,"610395224136","104.0000","104.0000"
PTCH-JTSP194010-108,"797734458121","114.0000","114.0000"
PTCH-JTSP194010-120,"797734458152","124.0000","124.0000"
PTCH-JTSP194010-84,"797734458060","89.0000","89.0000"
PTCH-JTSP194010-96,"797734458091","104.0000","104.0000"
PTCH-JTSP202-108,"799665823887","114.0000","114.0000"
PTCH-JTSP202-120,"799665823870","124.0000","124.0000"
PTCH-JTSP202-84,"799665823856","89.0000","89.0000"
PTCH-JTSP202-96,"799665823863","104.0000","104.0000"
PTCH-JTSP203-108,"799665823962","114.0000","114.0000"
PTCH-JTSP203-120,"799665823955","124.0000","124.0000"
PTCH-JTSP203-84,"799665823931","89.0000","89.0000"
PTCH-JTSP203-96,"799665823948","104.0000","104.0000"
PTCH-JTSP204-108,"799665824044","114.0000","114.0000"
PTCH-JTSP204-120,"799665824037","124.0000","124.0000"
PTCH-JTSP204-84,"799665824013","89.0000","89.0000"
PTCH-JTSP204-96,"799665824020","104.0000","104.0000"
PTCH-JTSP205-108,"799665824129","114.0000","114.0000"
PTCH-JTSP205-120,"799665824112","124.0000","124.0000"
PTCH-JTSP205-84,"799665824099","89.0000","89.0000"
PTCH-JTSP205-96,"799665824105","104.0000","104.0000"
PTCH-JTSP206-108,"799665824204","114.0000","114.0000"
PTCH-JTSP206-120,"799665824198","124.0000","124.0000"
PTCH-JTSP206-84,"799665824174","89.0000","89.0000"
PTCH-JTSP206-96,"799665824181","104.0000","104.0000"
PTCH-JTSP207-108,"799665824280","114.0000","114.0000"
PTCH-JTSP207-120,"799665824273","124.0000","124.0000"
PTCH-JTSP207-84,"799665824259","89.0000","89.0000"
PTCH-JTSP207-96,"799665824266","104.0000","104.0000"
PTCH-JTSP208-108,"799665824365","114.0000","114.0000"
PTCH-JTSP208-120,"799665824358","124.0000","124.0000"
PTCH-JTSP208-84,"799665824334","89.0000","89.0000"
PTCH-JTSP208-96,"799665824341","104.0000","104.0000"
PTCH-JTSP209-108,"799665824440","114.0000","114.0000"
PTCH-JTSP209-120,"799665824433","124.0000","124.0000"
PTCH-JTSP209-84,"799665824419","89.0000","89.0000"
PTCH-JTSP209-96,"799665824426","104.0000","104.0000"
PTCH-JTSP27-108,"610395224143","114.0000","114.0000"
PTCH-JTSP27-120,"610395224150","124.0000","124.0000"
PTCH-JTSP27-84,"610395224167","89.0000","89.0000"
PTCH-JTSP27-96,"610395224174","104.0000","104.0000"
PTCH-JTSP29-108,"610395224181","114.0000","114.0000"
PTCH-JTSP29-120,"610395224198","124.0000","124.0000"
PTCH-JTSP29-84,"610395224204","89.0000","89.0000"
PTCH-JTSP29-96,"610395224211","104.0000","104.0000"
PTCH-JTSP41-108,"610395224372","114.0000","114.0000"
PTCH-JTSP41-120,"610395224389","124.0000","124.0000"
PTCH-JTSP41-84,"610395224396","89.0000","89.0000"
PTCH-JTSP41-96,"610395224402","104.0000","104.0000"
PTCH-JTSP5-108,"797734449501","114.0000","114.0000"
PTCH-JTSP5-120,"797734449518","124.0000","124.0000"
PTCH-JTSP5-84,"610395224280","89.0000","89.0000"
PTCH-JTSP5-96,"610395224235","104.0000","104.0000"
PTCH-JTSP54-108,"610395224242","114.0000","114.0000"
PTCH-JTSP54-120,"610395224259","124.0000","124.0000"
PTCH-JTSP54-84,"610395224266","89.0000","89.0000"
PTCH-JTSP54-96,"610395224273","104.0000","104.0000"
PTCH-JTSP87-108,"610395224297","114.0000","114.0000"
PTCH-JTSP87-120,"610395224303","124.0000","124.0000"
PTCH-JTSP87-84,"610395224310","89.0000","89.0000"
PTCH-JTSP87-96,"610395224327","104.0000","104.0000"
PTCH-ROM-CAS,"799665813673","0.0000","0.0000"
PTCH-ROM-FSL,"799665813956","0.0000","0.0000"
PTCH-ROM-RLX,"799418019970","0.0000","0.0000"
PTCH-ROM-SFL,"799665813819","0.0000","0.0000"
PTFFLK-C2-108,"610395230564","89.0000","89.0000"
PTFFLK-C2-120,"610395230571","99.0000","99.0000"
PTFFLK-C2-84,"797734455243","69.0000","69.0000"
PTFFLK-C2-96,"610395230588","79.0000","79.0000"
PTFFLK-C20A-108,"799418011592","89.0000","89.0000"
PTFFLK-C20A-120,"799418011608","99.0000","99.0000"
PTFFLK-C20A-84,"799418011578","69.0000","69.0000"
PTFFLK-C20A-96,"799418011585","79.0000","79.0000"
PTFFLK-C20B-108,"799418011660","89.0000","89.0000"
PTFFLK-C20B-120,"799418011677","99.0000","99.0000"
PTFFLK-C20B-84,"799418011646","69.0000","69.0000"
PTFFLK-C20B-96,"799418011653","79.0000","79.0000"
PTFFLK-C21A-108,"799418011738","89.0000","89.0000"
PTFFLK-C21A-120,"799418011745","99.0000","99.0000"
PTFFLK-C21A-84,"799418011714","69.0000","69.0000"
PTFFLK-C21A-96,"799418011721","79.0000","79.0000"
PTFFLK-C21B-108,"799418011806","89.0000","89.0000"
PTFFLK-C21B-120,"799418011813","99.0000","99.0000"
PTFFLK-C21B-84,"799418011783","69.0000","69.0000"
PTFFLK-C21B-96,"799418011790","79.0000","79.0000"
PTFFLK-C22A-108,"799418011875","89.0000","89.0000"
PTFFLK-C22A-120,"799418011882","99.0000","99.0000"
PTFFLK-C22A-84,"799418011851","69.0000","69.0000"
PTFFLK-C22A-96,"799418011868","79.0000","79.0000"
PTFFLK-C22B-108,"799418011943","89.0000","89.0000"
PTFFLK-C22B-120,"799418011950","99.0000","99.0000"
PTFFLK-C22B-84,"799418011929","69.0000","69.0000"
PTFFLK-C22B-96,"799418011936","79.0000","79.0000"
PTFFLK-C23A-108,"799418012018","89.0000","89.0000"
PTFFLK-C23A-120,"799418012025","99.0000","99.0000"
PTFFLK-C23A-84,"799418011998","69.0000","69.0000"
PTFFLK-C23A-96,"799418012001","79.0000","79.0000"
PTFFLK-C23B-108,"799418012087","89.0000","89.0000"
PTFFLK-C23B-120,"799418012094","99.0000","99.0000"
PTFFLK-C23B-84,"799418012063","69.0000","69.0000"
PTFFLK-C23B-96,"799418012070","79.0000","79.0000"
PTFFLK-C25-108,"799418012155","89.0000","89.0000"
PTFFLK-C25-120,"799418012162","99.0000","99.0000"
PTFFLK-C25-84,"799418012131","69.0000","69.0000"
PTFFLK-C25-96,"799418012148","79.0000","79.0000"
PTFFLK-C26-108,"799418012223","89.0000","89.0000"
PTFFLK-C26-120,"799418012230","99.0000","99.0000"
PTFFLK-C26-84,"799418012209","69.0000","69.0000"
PTFFLK-C26-96,"799418012216","79.0000","79.0000"
PTFFLK-C30-108,"799418012292","89.0000","89.0000"
PTFFLK-C30-120,"799418012308","99.0000","99.0000"
PTFFLK-C30-84,"799418012278","69.0000","69.0000"
PTFFLK-C30-96,"799418012285","79.0000","79.0000"
PTFFLK-C5-108,"610395230632","89.0000","89.0000"
PTFFLK-C5-120,"610395230649","99.0000","99.0000"
PTFFLK-C5-84,"610395230656","69.0000","69.0000"
PTFFLK-C5-96,"610395230663","79.0000","79.0000"
PTFFLK-C7-108,"610395230717","89.0000","89.0000"
PTFFLK-C7-120,"610395230724","99.0000","99.0000"
PTFFLK-C7-84,"610395230731","69.0000","69.0000"
PTFFLK-C7-96,"610395230748","79.0000","79.0000"
PTSCH-11082-108,"610395223368","109.0000","109.0000"
PTSCH-11082-120,"610395223375","119.0000","119.0000"
PTSCH-11082-84,"610395223344","89.0000","89.0000"
PTSCH-11082-96,"610395223351","99.0000","99.0000"
PTSCH-11082-FB,"799665824778","20.0000","20.0000"
PTSCH-11083-108,"610395223405","109.0000","109.0000"
PTSCH-11083-120,"610395223412","119.0000","119.0000"
PTSCH-11083-84,"610395223382","89.0000","89.0000"
PTSCH-11083-96,"610395223399","99.0000","99.0000"
PTSCH-11083-FB,"799665824990","20.0000","20.0000"
PTSCH-11087-108,"610395223443","109.0000","109.0000"
PTSCH-11087-120,"610395223450","119.0000","119.0000"
PTSCH-11087-84,"610395223429","89.0000","89.0000"
PTSCH-11087-96,"610395223436","99.0000","99.0000"
PTSCH-11087-FB,"799665824679","20.0000","20.0000"
PTSCH-11089-108,"797734451849","109.0000","109.0000"
PTSCH-11089-120,"797734451856","119.0000","119.0000"
PTSCH-11089-84,"797734451825","89.0000","89.0000"
PTSCH-11089-96,"797734451832","99.0000","99.0000"
PTSCH-11089-FB,"799665824976","20.0000","20.0000"
PTSCH-11091-108,"610395223481","109.0000","109.0000"
PTSCH-11091-120,"610395223498","119.0000","119.0000"
PTSCH-11091-84,"610395223467","89.0000","89.0000"
PTSCH-11091-96,"610395223474","99.0000","99.0000"
PTSCH-11091-FB,"799665824839","20.0000","20.0000"
PTSCH-11093-108,"797734451801","109.0000","109.0000"
PTSCH-11093-120,"797734451818","119.0000","119.0000"
PTSCH-11093-63,"","0.0000","0.0000"
PTSCH-11093-84,"797734451788","89.0000","89.0000"
PTSCH-11093-96,"797734451795","99.0000","99.0000"
PTSCH-11093-FB,"799665824730","20.0000","20.0000"
PTSCH-11095-108,"610395223528","109.0000","109.0000"
PTSCH-11095-120,"610395223535","119.0000","119.0000"
PTSCH-11095-84,"610395223504","89.0000","89.0000"
PTSCH-11095-96,"610395223511","99.0000","99.0000"
PTSCH-11095-FB,"799665824914","20.0000","20.0000"
PTSCH-11096-108,"610395223566","109.0000","109.0000"
PTSCH-11096-120,"610395223573","119.0000","119.0000"
PTSCH-11096-84,"610395223542","89.0000","89.0000"
PTSCH-11096-96,"610395223559","99.0000","99.0000"
PTSCH-11096-FB,"799665824693","20.0000","20.0000"
PTSCH-11098-108,"797734451764","109.0000","109.0000"
PTSCH-11098-120,"797734451771","119.0000","119.0000"
PTSCH-11098-84,"797734451740","89.0000","89.0000"
PTSCH-11098-96,"797734451757","99.0000","99.0000"
PTSCH-11098-FB,"799665824716","20.0000","20.0000"
PTSCH-11100-108,"797734451887","109.0000","109.0000"
PTSCH-11100-108,"797734451887","109.0000","109.0000"
PTSCH-11100-120,"797734451894","119.0000","119.0000"
PTSCH-11100-120,"797734451894","119.0000","119.0000"
PTSCH-11100-84,"797734451863","89.0000","89.0000"
PTSCH-11100-84,"797734451863","89.0000","89.0000"
PTSCH-11100-96,"797734451870","99.0000","99.0000"
PTSCH-11100-96,"797734451870","99.0000","99.0000"
PTSCH-11100-Custom,"","0.0000","0.0000"
PTSCH-11100-FB,"799665824754","20.0000","20.0000"
PTSCH-12012-108,"610395222330","109.0000","109.0000"
PTSCH-12012-120,"610395222347","119.0000","119.0000"
PTSCH-12012-84,"610395222316","89.0000","89.0000"
PTSCH-12012-96,"610395222323","99.0000","99.0000"
PTSCH-12012-FB,"799665824655","20.0000","20.0000"
PTSCH-13400-108,"799665833473","109.0000","109.0000"
PTSCH-13400-120,"799665833466","119.0000","119.0000"
PTSCH-13400-84,"799665833442","89.0000","89.0000"
PTSCH-13400-96,"799665833459","99.0000","99.0000"
PTSCH-13400-FB,"799665833497","20.0000","20.0000"
PTSCH-13401-108,"799665833558","109.0000","109.0000"
PTSCH-13401-120,"799665833541","119.0000","119.0000"
PTSCH-13401-84,"799665833527","89.0000","89.0000"
PTSCH-13401-96,"799665833534","99.0000","99.0000"
PTSCH-13401-FB,"799665833572","20.0000","20.0000"
PTSCH-13402-108,"799665833633","109.0000","109.0000"
PTSCH-13402-120,"799665833626","119.0000","119.0000"
PTSCH-13402-84,"799665833602","89.0000","89.0000"
PTSCH-13402-96,"799665833619","99.0000","99.0000"
PTSCH-13402-FB,"799665833657","20.0000","20.0000"
PTSCH-13403-108,"799665833718","109.0000","109.0000"
PTSCH-13403-120,"799665833701","119.0000","119.0000"
PTSCH-13403-84,"799665833688","89.0000","89.0000"
PTSCH-13403-96,"799665833695","99.0000","99.0000"
PTSCH-13403-FB,"799665833732","20.0000","20.0000"
PTSCH-13404-108,"799665833794","109.0000","109.0000"
PTSCH-13404-120,"799665833787","119.0000","119.0000"
PTSCH-13404-84,"799665833763","89.0000","89.0000"
PTSCH-13404-96,"799665833770","99.0000","99.0000"
PTSCH-13404-FB,"799665833817","20.0000","20.0000"
PTSCH-32012-108,"610395222415","109.0000","109.0000"
PTSCH-32012-120,"610395222422","119.0000","119.0000"
PTSCH-32012-84,"610395222392","89.0000","89.0000"
PTSCH-32012-96,"610395222408","99.0000","99.0000"
PTSCH-32012-FB,"799665824853","20.0000","20.0000"
PTSCH-42012-108,"610395222453","109.0000","109.0000"
PTSCH-42012-120,"610395222460","119.0000","119.0000"
PTSCH-42012-84,"610395222439","89.0000","89.0000"
PTSCH-42012-96,"610395222446","99.0000","99.0000"
PTSCH-42012-FB,"799665824891","20.0000","20.0000"
PTSCH-52012-108,"610395222491","109.0000","109.0000"
PTSCH-52012-120,"610395222507","119.0000","119.0000"
PTSCH-52012-84,"610395222477","89.0000","89.0000"
PTSCH-52012-96,"610395222484","99.0000","99.0000"
PTSCH-52012-FB,"799665824877","20.0000","20.0000"
PTSCH-72012-108,"797734452082","109.0000","109.0000"
PTSCH-72012-120,"797734452099","119.0000","119.0000"
PTSCH-72012-84,"797734452068","89.0000","89.0000"
PTSCH-72012-96,"797734452075","99.0000","99.0000"
PTSCH-72012-FB,"799665824808","20.0000","20.0000"
PTSCH-ROM-CAS,"799665813642","0.0000","0.0000"
PTSCH-ROM-FSL,"799665813925","0.0000","0.0000"
PTSCH-ROM-RLX,"799418019949","0.0000","0.0000"
PTSCH-ROM-SFL,"799665813789","0.0000","0.0000"
PTSCH-SLK211-108,"610395223863","109.0000","109.0000"
PTSCH-SLK211-120,"610395223870","119.0000","119.0000"
PTSCH-SLK211-84,"610395223887","89.0000","89.0000"
PTSCH-SLK211-96,"610395223894","99.0000","99.0000"
PTSCH-SLK211-FB,"799665825027","20.0000","20.0000"
PTSCH-SLK218-108,"610395223320","109.0000","109.0000"
PTSCH-SLK218-120,"610395223337","119.0000","119.0000"
