SKU,SalePrice,BaseCustomPrice,DisplayOrder,Weight,Discontinue
FHLCH-YL3012-84,"59.0000","59.0000","1","4.00","No"
FHLCH-YL3012-96,"64.0000","64.0000","2","4.00","No"
FHLCH-YL3012-CUS,"0.0000","0.0000","5","1.40","No"
FHLCH-YL3012-SW,"0.9900","0.0000","999","0.05","No"
FHLCH-YL3022,"59.0000","0.0000","8","4.00","No"
FHLCH-YL3022-108,"69.0000","69.0000","2","4.00","No"
FHLCH-YL3022-120,"0.0000","0.0000","2","0.00","No"
FHLCH-YL3022-84,"59.0000","59.0000","1","4.00","No"
FHLCH-YL3022-96,"64.0000","64.0000","2","4.00","No"
FHLCH-YL3022-CUS,"0.0000","0.0000","5","1.40","No"
FHLCH-YL3022-SW,"0.9900","0.0000","999","0.05","No"
FHLCH-YL5003,"59.0000","0.0000","9","4.00","No"
FHLCH-YL5003-108,"69.0000","69.0000","2","4.00","No"
FHLCH-YL5003-120,"0.0000","0.0000","2","0.00","No"
FHLCH-YL5003-84,"59.0000","59.0000","1","4.00","No"
FHLCH-YL5003-96,"64.0000","64.0000","2","4.00","No"
FHLCH-YL5003-CUS,"0.0000","0.0000","5","1.40","No"
FHLCH-YL5003-SW,"0.9900","0.0000","999","0.05","No"
FHLCH-YL7176203,"59.0000","0.0000","3","4.00","No"
FHLCH-YL7176203-108,"69.0000","69.0000","2","4.00","No"
FHLCH-YL7176203-120,"74.0000","74.0000","2","5.00","No"
FHLCH-YL7176203-84,"59.0000","59.0000","1","4.00","No"
FHLCH-YL7176203-96,"64.0000","64.0000","2","4.00","No"
FHLCH-YL7176203-CUS,"0.0000","0.0000","5","1.40","No"
FHLCH-YL7176203-SW,"0.9900","0.0000","999","0.05","No"
FHLCH-YL7176209,"59.0000","0.0000","5","4.00","No"
FHLCH-YL7176209-108,"69.0000","69.0000","2","4.00","No"
FHLCH-YL7176209-120,"74.0000","74.0000","2","5.00","No"
FHLCH-YL7176209-84,"59.0000","59.0000","1","4.00","No"
FHLCH-YL7176209-96,"64.0000","64.0000","2","4.00","No"
FHLCH-YL7176209-CUS,"0.0000","0.0000","5","1.40","No"
FHLCH-YL7176209-SW,"0.9900","0.0000","999","0.05","No"
FHLCH-YL7176217,"59.0000","0.0000","1","4.00","No"
FHLCH-YL7176217-108,"69.0000","69.0000","2","4.00","No"
FHLCH-YL7176217-120,"74.0000","74.0000","2","5.00","No"
FHLCH-YL7176217-84,"59.0000","59.0000","1","4.00","No"
FHLCH-YL7176217-96,"64.0000","64.0000","2","4.00","No"
FHLCH-YL7176217-CUS,"0.0000","0.0000","5","1.40","No"
FHLCH-YL7176217-SW,"0.9900","0.0000","999","0.05","No"
FHLCH-YL7178103,"59.0000","0.0000","2","4.00","No"
FHLCH-YL7178103-108,"69.0000","69.0000","2","4.00","No"
FHLCH-YL7178103-120,"74.0000","74.0000","2","5.00","No"
FHLCH-YL7178103-84,"59.0000","59.0000","1","4.00","No"
FHLCH-YL7178103-96,"64.0000","64.0000","2","4.00","No"
FHLCH-YL7178103-CUS,"0.0000","0.0000","5","1.40","No"
FHLCH-YL7178103-SW,"0.9900","0.0000","999","0.05","No"
FHLCH-YL7178109,"59.0000","0.0000","4","4.00","No"
FHLCH-YL7178109-108,"69.0000","69.0000","2","4.00","No"
FHLCH-YL7178109-120,"74.0000","74.0000","2","5.00","No"
FHLCH-YL7178109-84,"59.0000","59.0000","1","4.00","No"
FHLCH-YL7178109-96,"64.0000","64.0000","2","4.00","No"
FHLCH-YL7178109-CUS,"0.0000","0.0000","5","1.40","No"
FHLCH-YL7178109-SW,"0.9900","0.0000","999","0.05","No"
FHLCH-YL7178117,"59.0000","0.0000","0","4.00","No"
FHLCH-YL7178117-108,"69.0000","69.0000","2","4.00","No"
FHLCH-YL7178117-120,"74.0000","74.0000","2","5.00","No"
FHLCH-YL7178117-84,"59.0000","59.0000","1","4.00","No"
FHLCH-YL7178117-96,"64.0000","64.0000","2","4.00","No"
FHLCH-YL7178117-CUS,"0.0000","0.0000","5","1.40","No"
FHLCH-YL7178117-SW,"0.9900","0.0000","999","0.05","No"
HDW-2042-80-WP,"249.0000","0.0000","5","0.00","No"
HDW-3032,"24.9900","0.0000","1","0.00","No"
HDW-3044,"19.9900","0.0000","27","0.00","No"
HDW-3046,"22.9900","0.0000","25","0.00","No"
HDW-3049,"29.9900","0.0000","28","0.00","No"
HDW-3058,"29.9900","0.0000","29","0.00","No"
HDW-3588,"19.9900","0.0000","21","0.00","No"
HDW-3639-22,"14.9900","0.0000","20","0.00","No"
HDW-3746,"19.9900","0.0000","31","0.00","No"
HDW-3747,"19.9900","0.0000","30","0.00","No"
HDW-3863,"19.9900","0.0000","23","0.00","No"
HDW-3909,"19.9900","0.0000","26","0.00","No"
HDW-AB-2018-22,"21.9900","21.9900","3","0.00","No"
HDW-AB-2018-22-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-AB-2018-22-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-AB-2018-22-WP-8,"279.0000","0.0000","8","0.00","No"
HDW-AB-2018-22-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-AB-2031-22-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-AB-2031-22-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-AB-2031-22-WP-8,"279.0000","0.0000","9","0.00","No"
HDW-AB-2031-22-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-AB-2040-22,"21.9900","21.9900","1","0.00","No"
HDW-AB-2041-22,"14.9900","14.9900","3","0.00","No"
HDW-AB-3032-22,"0.0000","0.0000","1","0.00","No"
HDW-AB-3044-22,"19.9900","19.9900","1","0.00","No"
HDW-AB-3046-22,"22.9900","22.9900","1","0.00","No"
HDW-AB-3049-22,"88.0000","29.9900","1","0.00","No"
HDW-AB-3058-22,"29.9900","29.9900","1","0.00","No"
HDW-AB-3537-22-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-AB-3537-22-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-AB-3537-22-WP-8,"279.0000","0.0000","10","0.00","No"
HDW-AB-3537-22-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-AB-3588-22,"19.9900","19.9900","1","0.00","No"
HDW-AB-3639-22,"14.9900","14.9900","1","0.00","No"
HDW-AB-3639-22-WP-8,"279.0000","0.0000","11","0.00","No"
HDW-AB-3714-22,"19.9900","19.9900","1","0.00","No"
HDW-AB-3714-22-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-AB-3714-22-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-AB-3714-22-WP-8,"279.0000","0.0000","6","0.00","No"
HDW-AB-3714-22-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-AB-3746-22,"19.9900","19.9900","1","0.00","No"
HDW-AB-3747-22,"19.9900","19.9900","1","0.00","No"
HDW-AB-3748-22,"14.9900","14.9900","1","0.00","No"
HDW-AB-3862-22,"7.5000","7.5000","1","0.00","No"
HDW-AB-3863-22,"19.9900","19.9900","3","0.00","No"
HDW-AB-3863-22-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-AB-3863-22-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-AB-3863-22-WP-8,"279.0000","0.0000","7","0.00","No"
HDW-AB-3863-22-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-AB-3909-22,"19.9900","19.9900","1","0.00","No"
HDW-AB-9301-22,"14.9900","14.9900","1","0.00","No"
HDW-AB-9306-22,"39.9900","39.9900","1","0.00","No"
HDW-AB-9309-22,"59.9900","59.9900","2","0.00","No"
HDW-AB-9311-22,"14.9900","14.9900","3","0.00","No"
HDW-AB-9319-22,"68.9900","68.9900","5","0.00","No"
HDW-AB-9321-22,"109.9900","109.9900","6","0.00","No"
HDW-AB-9323-22,"28.9900","28.9900","3","0.00","No"
HDW-AB-9324-22,"14.9900","14.9900","1","0.00","No"
HDW-AB-9326-22,"19.9900","19.9900","1","0.00","No"
HDW-AB-9353-22,"16.9900","16.9900","3","0.00","No"
HDW-CROWN-FINIAL,"19.9900","0.0000","19","0.00","No"
HDW-HG-2018-12,"21.9900","21.9900","4","0.00","No"
HDW-HG-2018-12-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-HG-2018-12-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-HG-2018-12-WP-8,"279.0000","0.0000","12","0.00","No"
HDW-HG-2018-12-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-HG-2031-12-WP,"199.0000","0.0000","13","0.00","No"
HDW-HG-2031-12-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-HG-2031-12-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-HG-2031-12-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-HG-2035-79-PREPACK,"279.0000","0.0000","0","0.00","No"
HDW-HG-2035-79-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-HG-2035-79-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-HG-2035-79-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-HG-2035-80-PREPACK,"199.0000","0.0000","1","0.00","No"
HDW-HG-2035-80-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-HG-2035-80-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-HG-2035-80-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-HG-2035-81-WP-4,"249.0000","249.0000","3","0.00","No"
HDW-HG-2035-81-WP-6,"289.0000","289.0000","2","0.00","No"
HDW-HG-2035-81-WP-8,"349.0000","349.0000","1","0.00","No"
HDW-HG-2040-12,"21.9900","21.9900","2","0.00","No"
HDW-HG-2041-12,"14.9900","14.9900","4","0.00","No"
HDW-HG-2042-79-PREPACK,"279.0000","0.0000","3","0.00","No"
HDW-HG-2042-79-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-HG-2042-79-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-HG-2042-79-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-HG-2042-80-PREPACK,"279.0000","0.0000","2","0.00","No"
HDW-HG-2042-80-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-HG-2042-80-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-HG-2042-80-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-HG-2042-81-PREPACK1,"249.0000","0.0000","4","12.05","No"
HDW-HG-2042-81-WP-4,"249.0000","249.0000","3","0.00","No"
HDW-HG-2042-81-WP-6,"289.0000","289.0000","2","0.00","No"
HDW-HG-2042-81-WP-8,"349.0000","349.0000","1","0.00","No"
HDW-HG-3032-12,"0.0000","0.0000","2","0.00","No"
HDW-HG-3044-12,"19.9900","19.9900","2","0.00","No"
HDW-HG-3046-12,"22.9900","22.9900","2","0.00","No"
HDW-HG-3049-12,"29.9900","29.9900","2","0.00","No"
HDW-HG-3058-12,"29.9900","29.9900","2","0.00","No"
HDW-HG-3588-12,"19.9900","19.9900","2","0.00","No"
HDW-HG-3714-12,"19.9900","19.9900","2","0.00","No"
HDW-HG-3714-12-WP-4,"199.0000","199.0000","3","0.00","No"
HDW-HG-3714-12-WP-6,"239.0000","239.0000","2","0.00","No"
HDW-HG-3714-12-WP-8,"279.0000","0.0000","14","0.00","No"
HDW-HG-3714-12-WP-8,"279.0000","279.0000","1","0.00","No"
HDW-HG-3746-12,"19.9900","19.9900","2","0.00","No"
HDW-HG-3747-12,"19.9900","19.9900","2","0.00","No"
HDW-HG-3748-12,"14.9900","14.9900","2","0.00","No"
HDW-HG-3862-12,"7.5000","7.5000","2","0.00","No"
HDW-HG-3863-12,"19.9900","19.9900","4","0.00","No"
HDW-HG-3863-12-WP-4,"0.0000","0.0000","3","0.00","No"
HDW-HG-3863-12-WP-6,"0.0000","0.0000","2","0.00","No"
HDW-HG-3863-12-WP-8,"0.0000","0.0000","1","0.00","No"
HDW-HG-3863-12-WP-8,"199.0000","0.0000","2","0.00","No"
HDW-HG-3909-12,"19.9900","19.9900","2","0.00","No"
HDW-HG-9301-12,"14.9900","14.9900","2","0.00","No"
HDW-HG-9306-12,"39.9900","39.9900","3","0.00","No"
HDW-HG-9309-12,"59.9900","59.9900","4","0.00","No"
HDW-HG-9311-12,"14.9900","14.9900","4","0.00","No"
HDW-HG-9320-12,"79.9900","79.9900","7","0.00","No"
HDW-HG-9321-12,"109.9900","109.9900","8","0.00","No"
HDW-HG-9324-12,"14.9900","14.9900","2","0.00","No"
HDW-HG-9326-12,"19.9900","19.9900","2","0.00","No"
HDW-HG-9326-12,"19.9900","19.9900","4","0.00","No"
HDW-HG-9353-12,"16.9900","16.9900","4","0.00","No"
HDW-ISTANBUL-FINIAL,"21.9900","0.0000","24","0.00","No"
HDW-NATALIE-FINIAL,"14.9900","0.0000","22","0.00","No"
HDW-WOOD-BRACKETS,"19.9900","0.0000","15","0.00","No"
HDW-WOOD-ENDCAPS,"14.9900","0.0000","18","0.00","No"
HDW-WOOD-RINGS,"14.9900","0.0000","17","0.00","No"
HDW-WOOD-RODS,"39.9900","0.0000","16","0.00","No"
Hemming,"0.0000","0.0000","0","1.00","No"
JQCH-2012201,"69.0000","0.0000","999","6.00","No"
JQCH-2012201-108,"89.0000","89.0000","3","7.00","No"
JQCH-2012201-120,"99.0000","99.0000","4","7.00","No"
JQCH-2012201-84,"69.0000","69.0000","1","6.00","No"
JQCH-2012201-96,"79.0000","79.0000","2","6.00","No"
JQCH-2012201-CUS,"0.0000","0.0000","5","2.40","No"
JQCH-2012201-FP,"79.0000","0.0000","999","6.00","No"
JQCH-2012201-FP-108,"99.0000","99.0000","3","7.00","No"
JQCH-2012201-FP-120,"109.0000","109.0000","4","7.00","No"
JQCH-2012201-FP-84,"79.0000","79.0000","1","6.00","No"
JQCH-2012201-FP-96,"89.0000","89.0000","2","6.00","No"
JQCH-2012201-SW,"0.9900","0.0000","999","0.05","No"
JQCH-20122010,"69.0000","0.0000","999","6.00","No"
JQCH-20122010-108,"89.0000","89.0000","3","7.00","No"
JQCH-20122010-120,"99.0000","99.0000","4","7.00","No"
JQCH-20122010-84,"69.0000","69.0000","1","6.00","No"
JQCH-20122010-96,"79.0000","79.0000","2","6.00","No"
JQCH-20122010-CUS,"0.0000","0.0000","5","2.40","No"
JQCH-20122010-FP,"79.0000","0.0000","999","6.00","No"
JQCH-20122010-FP-108,"99.0000","99.0000","3","7.00","No"
JQCH-20122010-FP-120,"109.0000","109.0000","4","7.00","No"
JQCH-20122010-FP-84,"79.0000","79.0000","1","6.00","No"
JQCH-20122010-FP-96,"89.0000","89.0000","2","6.00","No"
JQCH-20122010-SW,"0.9900","0.0000","999","0.05","No"
JQCH-2012204,"79.0000","0.0000","999","6.00","No"
JQCH-2012204-108,"109.0000","109.0000","3","7.00","No"
JQCH-2012204-120,"99.0000","99.0000","4","7.00","No"
JQCH-2012204-84,"79.0000","79.0000","1","6.00","No"
JQCH-2012204-96,"89.0000","89.0000","2","6.00","No"
JQCH-2012204-CUS,"0.0000","0.0000","5","2.40","No"
JQCH-2012204-FP,"79.0000","0.0000","999","6.00","No"
JQCH-2012204-FP-108,"99.0000","99.0000","3","7.00","No"
JQCH-2012204-FP-120,"109.0000","109.0000","4","7.00","No"
JQCH-2012204-FP-84,"79.0000","79.0000","1","6.00","No"
JQCH-2012204-FP-96,"89.0000","89.0000","2","6.00","No"
JQCH-2012204-SW,"0.9900","0.0000","999","0.05","No"
JQCH-201263,"69.0000","0.0000","999","6.00","No"
JQCH-201263-108,"89.0000","89.0000","3","7.00","No"
JQCH-201263-120,"99.0000","99.0000","4","7.00","No"
JQCH-201263-84,"69.0000","69.0000","1","6.00","No"
JQCH-201263-96,"79.0000","79.0000","2","6.00","No"
JQCH-201263-CUS,"0.0000","0.0000","5","2.40","No"
JQCH-201263-FP,"79.0000","0.0000","999","6.00","No"
JQCH-201263-FP-108,"99.0000","99.0000","3","7.00","No"
JQCH-201263-FP-120,"109.0000","109.0000","4","7.00","No"
JQCH-201263-FP-84,"79.0000","79.0000","1","6.00","No"
JQCH-201263-FP-96,"89.0000","89.0000","2","6.00","No"
JQCH-201263-SW,"0.9900","0.0000","999","0.05","No"
JQCH-201266,"69.0000","0.0000","999","6.00","No"
JQCH-201266-108,"89.0000","89.0000","3","7.00","No"
JQCH-201266-120,"99.0000","99.0000","4","7.00","No"
JQCH-201266-84,"69.0000","69.0000","1","6.00","No"
JQCH-201266-96,"79.0000","79.0000","2","6.00","No"
JQCH-201266-CUS,"0.0000","0.0000","5","2.40","No"
JQCH-201266-FP,"79.0000","0.0000","999","6.00","No"
JQCH-201266-FP-108,"99.0000","99.0000","3","7.00","No"
JQCH-201266-FP-120,"109.0000","109.0000","4","7.00","No"
JQCH-201266-FP-84,"79.0000","79.0000","1","6.00","No"
JQCH-201266-FP-96,"89.0000","89.0000","2","6.00","No"
JQCH-201266-SW,"0.9900","0.0000","999","0.05","No"
JQCH-201268,"69.0000","0.0000","999","6.00","No"
JQCH-201268-108,"89.0000","89.0000","3","7.00","No"
JQCH-201268-120,"99.0000","99.0000","4","7.00","No"
JQCH-201268-84,"69.0000","69.0000","1","6.00","No"
JQCH-201268-96,"79.0000","79.0000","2","6.00","No"
JQCH-201268-CUS,"0.0000","0.0000","5","2.40","No"
JQCH-201268-FP,"79.0000","0.0000","999","6.00","No"
JQCH-201268-FP-108,"99.0000","99.0000","3","7.00","No"
JQCH-201268-FP-120,"109.0000","109.0000","4","7.00","No"
JQCH-201268-FP-84,"79.0000","79.0000","1","6.00","No"
JQCH-201268-FP-96,"89.0000","89.0000","2","6.00","No"
JQCH-201268-SW,"0.9900","0.0000","999","0.05","No"
JQCH-201301,"149.0000","0.0000","999","6.00","No"
JQCH-201301-108,"89.0000","89.0000","3","7.00","No"
JQCH-201301-120,"99.0000","99.0000","4","7.00","No"
JQCH-201301-84,"69.0000","69.0000","1","6.00","No"
JQCH-201301-96,"79.0000","79.0000","2","6.00","No"
JQCH-201301-CUS,"0.0000","0.0000","5","2.40","No"
JQCH-201301-FP,"79.0000","0.0000","999","6.00","No"
JQCH-201301-FP-108,"99.0000","99.0000","3","7.00","No"
JQCH-201301-FP-120,"109.0000","109.0000","4","7.00","No"
JQCH-201301-FP-84,"79.0000","79.0000","1","6.00","No"
JQCH-201301-FP-96,"89.0000","89.0000","2","6.00","No"
JQCH-201301-SW,"0.9900","0.0000","999","0.05","No"
JQCH-201302,"69.0000","0.0000","999","6.00","No"
JQCH-201302-108,"89.0000","89.0000","3","7.00","No"
JQCH-201302-120,"99.0000","99.0000","4","7.00","No"
JQCH-201302-84,"69.0000","69.0000","1","6.00","No"
JQCH-201302-96,"79.0000","79.0000","2","6.00","No"
JQCH-201302-CUS,"0.0000","0.0000","5","2.40","No"
JQCH-201302-FP,"79.0000","0.0000","999","6.00","No"
JQCH-201302-FP-108,"99.0000","99.0000","3","7.00","No"
JQCH-201302-FP-120,"109.0000","109.0000","4","7.00","No"
JQCH-201302-FP-84,"79.0000","79.0000","1","6.00","No"
JQCH-201302-FP-96,"89.0000","89.0000","2","6.00","No"
JQCH-201302-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB10,"99.0000","0.0000","0","6.00","No"
JQCH-HANB10-108,"119.0000","119.0000","3","7.00","No"
JQCH-HANB10-120,"129.0000","129.0000","4","7.00","No"
JQCH-HANB10-84,"99.0000","99.0000","1","6.00","No"
JQCH-HANB10-96,"109.0000","109.0000","2","6.00","No"
JQCH-HANB10-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB10-SW,"0.9900","0.0000","0","0.05","No"
JQCH-HANB11,"139.0000","0.0000","999","6.00","No"
JQCH-HANB11-108,"159.0000","159.0000","3","7.00","No"
JQCH-HANB11-120,"169.0000","169.0000","4","7.00","No"
JQCH-HANB11-84,"139.0000","139.0000","1","6.00","No"
JQCH-HANB11-96,"149.0000","149.0000","2","6.00","No"
JQCH-HANB11-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB11-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB12A,"99.0000","0.0000","999","6.00","No"
JQCH-HANB12A-108,"119.0000","119.0000","3","7.00","No"
JQCH-HANB12A-120,"129.0000","129.0000","4","7.00","No"
JQCH-HANB12A-84,"99.0000","99.0000","1","6.00","No"
JQCH-HANB12A-96,"109.0000","109.0000","2","6.00","No"
JQCH-HANB12A-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB12A-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB12B,"99.0000","0.0000","999","6.00","No"
JQCH-HANB12B-108,"119.0000","119.0000","3","7.00","No"
JQCH-HANB12B-120,"129.0000","129.0000","4","7.00","No"
JQCH-HANB12B-84,"99.0000","99.0000","1","6.00","No"
JQCH-HANB12B-96,"109.0000","109.0000","2","6.00","No"
JQCH-HANB12B-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB12B-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB13A,"79.0000","0.0000","999","6.00","No"
JQCH-HANB13A-108,"99.0000","99.0000","3","7.00","No"
JQCH-HANB13A-120,"109.0000","109.0000","4","7.00","No"
JQCH-HANB13A-84,"79.0000","79.0000","1","6.00","No"
JQCH-HANB13A-96,"89.0000","89.0000","2","6.00","No"
JQCH-HANB13A-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB13A-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB13B,"79.0000","0.0000","999","6.00","No"
JQCH-HANB13B-108,"99.0000","99.0000","3","7.00","No"
JQCH-HANB13B-120,"109.0000","109.0000","4","7.00","No"
JQCH-HANB13B-84,"79.0000","79.0000","1","6.00","No"
JQCH-HANB13B-96,"89.0000","89.0000","2","6.00","No"
JQCH-HANB13B-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB13B-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB13C,"79.0000","0.0000","999","6.00","No"
JQCH-HANB13C-108,"99.0000","99.0000","3","7.00","No"
JQCH-HANB13C-120,"109.0000","109.0000","4","7.00","No"
JQCH-HANB13C-84,"79.0000","79.0000","1","6.00","No"
JQCH-HANB13C-96,"89.0000","89.0000","2","6.00","No"
JQCH-HANB13C-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB13C-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB13D,"75.0000","0.0000","0","6.00","No"
JQCH-HANB13D-108,"99.0000","99.0000","3","7.00","No"
JQCH-HANB13D-120,"109.0000","109.0000","4","7.00","No"
JQCH-HANB13D-84,"75.0000","75.0000","1","6.00","No"
JQCH-HANB13D-96,"89.0000","89.0000","2","6.00","No"
JQCH-HANB13D-CUS,"0.0000","0.0000","5","2.40","No"
JQCH-HANB13D-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB14A,"59.0000","0.0000","2","1.00","No"
JQCH-HANB14A-108,"79.0000","79.0000","2","1.00","No"
JQCH-HANB14A-84,"59.0000","59.0000","1","1.00","No"
JQCH-HANB14A-96,"69.0000","69.0000","2","1.00","No"
JQCH-HANB14A-CUS,"0.0000","0.0000","5","1.00","No"
JQCH-HANB14A-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB14B,"59.0000","0.0000","0","1.00","No"
JQCH-HANB14B-108,"79.0000","79.0000","2","1.00","No"
JQCH-HANB14B-84,"59.0000","59.0000","1","1.00","No"
JQCH-HANB14B-96,"69.0000","69.0000","2","1.00","No"
JQCH-HANB14B-CUS,"0.0000","0.0000","5","1.00","No"
JQCH-HANB14B-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB14C,"59.0000","0.0000","1","1.00","No"
JQCH-HANB14C-108,"79.0000","79.0000","2","1.00","No"
JQCH-HANB14C-84,"59.0000","59.0000","1","1.00","No"
JQCH-HANB14C-96,"69.0000","69.0000","2","1.00","No"
JQCH-HANB14C-CUS,"0.0000","0.0000","5","1.00","No"
JQCH-HANB14C-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB15,"59.0000","0.0000","3","1.00","No"
JQCH-HANB15-108,"79.0000","79.0000","2","1.00","No"
JQCH-HANB15-84,"59.0000","59.0000","1","1.00","No"
JQCH-HANB15-96,"69.0000","69.0000","2","1.00","No"
JQCH-HANB15-CUS,"0.0000","0.0000","5","1.00","No"
JQCH-HANB15-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB1A,"119.0000","0.0000","999","6.00","No"
JQCH-HANB1A-108,"139.0000","139.0000","3","7.00","No"
JQCH-HANB1A-120,"149.0000","149.0000","4","7.00","No"
JQCH-HANB1A-84,"119.0000","119.0000","1","6.00","No"
JQCH-HANB1A-96,"129.0000","129.0000","2","6.00","No"
JQCH-HANB1A-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB1A-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB1B,"119.0000","0.0000","0","6.00","No"
JQCH-HANB1B-108,"139.0000","139.0000","3","7.00","No"
JQCH-HANB1B-120,"149.0000","149.0000","4","7.00","No"
JQCH-HANB1B-84,"119.0000","119.0000","1","6.00","No"
JQCH-HANB1B-96,"129.0000","129.0000","2","6.00","No"
JQCH-HANB1B-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB1B-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB2,"99.0000","0.0000","999","6.00","No"
JQCH-HANB2-108,"119.0000","119.0000","3","7.00","No"
JQCH-HANB2-120,"129.0000","129.0000","4","7.00","No"
JQCH-HANB2-84,"99.0000","99.0000","1","6.00","No"
JQCH-HANB2-96,"109.0000","109.0000","2","6.00","No"
JQCH-HANB2-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB2-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB3A,"99.0000","0.0000","999","6.00","No"
JQCH-HANB3A-108,"119.0000","119.0000","3","7.00","No"
JQCH-HANB3A-120,"129.0000","129.0000","4","7.00","No"
JQCH-HANB3A-84,"99.0000","99.0000","1","6.00","No"
JQCH-HANB3A-96,"109.0000","109.0000","2","6.00","No"
JQCH-HANB3A-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB3A-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB3B,"99.0000","0.0000","999","6.00","No"
JQCH-HANB3B-108,"119.0000","119.0000","3","7.00","No"
JQCH-HANB3B-120,"129.0000","129.0000","4","7.00","No"
JQCH-HANB3B-84,"99.0000","99.0000","1","6.00","No"
JQCH-HANB3B-96,"109.0000","109.0000","2","6.00","No"
JQCH-HANB3B-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB3B-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB4,"89.0000","0.0000","0","6.00","No"
JQCH-HANB4-108,"109.0000","109.0000","3","7.00","No"
JQCH-HANB4-120,"119.0000","119.0000","4","7.00","No"
JQCH-HANB4-84,"89.0000","89.0000","1","6.00","No"
JQCH-HANB4-96,"99.0000","99.0000","2","6.00","No"
JQCH-HANB4-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB5A,"119.0000","0.0000","999","6.00","No"
JQCH-HANB5A-108,"139.0000","139.0000","3","7.00","No"
JQCH-HANB5A-120,"149.0000","149.0000","4","7.00","No"
JQCH-HANB5A-84,"119.0000","119.0000","1","6.00","No"
JQCH-HANB5A-96,"129.0000","129.0000","2","6.00","No"
JQCH-HANB5A-CUS,"0.0000","0.0000","5","0.00","No"
JQCH-HANB5A-SW,"0.9900","0.0000","999","0.05","No"
JQCH-HANB5B,"119.0000","0.0000","999","6.00","No"
JQCH-HANB5B-108,"139.0000","139.0000","3","7.00","No"
JQCH-HANB5B-120,"149.0000","149.0000","4","7.00","No"
JQCH-HANB5B-84,"119.0000","119.0000","1","6.00","No"
JQCH-HANB5B-96,"129.0000","129.0000","2","6.00","No"
