SKU,UPC,IsBuy1Get1,Startdate,Enddate
PDCH-KBS9-108,"797734455908","No","01/11/2014","01/11/2014"
PDCH-KBS9-120,"797734455915","No","01/11/2014","01/11/2014"
PDCH-KBS11-84,"797734456004","No","01/11/2014","01/11/2014"
PDCH-KBS11-96,"797734456011","No","01/11/2014","01/11/2014"
PDCH-KBS11-108,"797734456028","No","01/11/2014","01/11/2014"
PDCH-KBS11-120,"797734456035","No","01/11/2014","01/11/2014"
PTCH-JTSP001-84,"799665824570","No","01/11/2014","01/11/2014"
PTCH-JTSP001-96,"799665824587","No","01/11/2014","01/11/2014"
PTCH-JTSP001-108,"799665824600","No","01/11/2014","01/11/2014"
PTCH-JTSP001-120,"799665824594","No","01/11/2014","01/11/2014"
PTCH-JTSP208-84,"799665824334","No","01/11/2014","01/11/2014"
PTCH-JTSP208-96,"799665824341","No","01/11/2014","01/11/2014"
PTCH-JTSP208-108,"799665824365","No","01/11/2014","01/11/2014"
PTCH-JTSP208-120,"799665824358","No","01/11/2014","01/11/2014"
PTCH-JTSP003-84,"610395223962","No","01/11/2014","01/11/2014"
PTCH-JTSP003-96,"610395223979","No","01/11/2014","01/11/2014"
PTCH-JTSP003-108,"610395223948","No","01/11/2014","01/11/2014"
PTCH-JTSP003-120,"610395223955","No","01/11/2014","01/11/2014"
PTCH-JTSP203-84,"799665823931","No","01/11/2014","01/11/2014"
PTCH-JTSP203-96,"799665823948","No","01/11/2014","01/11/2014"
PTCH-JTSP203-108,"799665823962","No","01/11/2014","01/11/2014"
PTCH-JTSP203-120,"799665823955","No","01/11/2014","01/11/2014"
PTCH-JTSP205-84,"799665824099","No","01/11/2014","01/11/2014"
PTCH-JTSP205-96,"799665824105","No","01/11/2014","01/11/2014"
PTCH-JTSP205-108,"799665824129","No","01/11/2014","01/11/2014"
PTCH-JTSP205-120,"799665824112","No","01/11/2014","01/11/2014"
PTCH-JTSP202-84,"799665823856","No","01/11/2014","01/11/2014"
PTCH-JTSP202-96,"799665823863","No","01/11/2014","01/11/2014"
PTCH-JTSP202-108,"799665823887","No","01/11/2014","01/11/2014"
PTCH-JTSP202-120,"799665823870","No","01/11/2014","01/11/2014"
PTCH-JTSP204-84,"799665824013","No","01/11/2014","01/11/2014"
PTCH-JTSP204-96,"799665824020","No","01/11/2014","01/11/2014"
PTCH-JTSP204-108,"799665824044","No","01/11/2014","01/11/2014"
PTCH-JTSP204-120,"799665824037","No","01/11/2014","01/11/2014"
PTCH-JTSP207-84,"799665824259","No","01/11/2014","01/11/2014"
PTCH-JTSP207-96,"799665824266","No","01/11/2014","01/11/2014"
PTCH-JTSP207-108,"799665824280","No","01/11/2014","01/11/2014"
PTCH-JTSP207-120,"799665824273","No","01/11/2014","01/11/2014"
PTCH-JTSP104-84,"797734449402","No","01/11/2014","01/11/2014"
PTCH-JTSP104-96,"797734449419","No","01/11/2014","01/11/2014"
PTCH-JTSP104-108,"797734449389","No","01/11/2014","01/11/2014"
PTCH-JTSP104-120,"797734449396","No","01/11/2014","01/11/2014"
PTCH-JTSP209-84,"799665824419","No","01/11/2014","01/11/2014"
PTCH-JTSP209-96,"799665824426","No","01/11/2014","01/11/2014"
PTCH-JTSP209-108,"799665824440","No","01/11/2014","01/11/2014"
PTCH-JTSP209-120,"799665824433","No","01/11/2014","01/11/2014"
PTCH-JTSP102-84,"610395224044","No","01/11/2014","01/11/2014"
PTCH-JTSP102-96,"610395224051","No","01/11/2014","01/11/2014"
PTCH-JTSP102-108,"610395224020","No","01/11/2014","01/11/2014"
PTCH-JTSP102-120,"610395224037","No","01/11/2014","01/11/2014"
PTCH-JTSP190912-84,"610395224129","No","01/11/2014","01/11/2014"
PTCH-JTSP190912-96,"610395224136","No","01/11/2014","01/11/2014"
PTCH-JTSP190912-108,"610395224105","No","01/11/2014","01/11/2014"
PTCH-JTSP190912-120,"610395224112","No","01/11/2014","01/11/2014"
PTCH-JTSP005-84,"610395224433","No","01/11/2014","01/11/2014"
PTCH-JTSP005-96,"610395224440","No","01/11/2014","01/11/2014"
PTCH-JTSP005-108-RU,"797734456851","No","01/11/2014","01/11/2014"
PTCH-JTSP005-108,"610395224419","No","01/11/2014","01/11/2014"
PTCH-JTSP005-120,"610395224426","No","01/11/2014","01/11/2014"
PTCH-JTSP27-84,"610395224167","No","01/11/2014","01/11/2014"
PTCH-JTSP27-96,"610395224174","No","01/11/2014","01/11/2014"
PTCH-JTSP27-108,"610395224143","No","01/11/2014","01/11/2014"
PTCH-JTSP27-120,"610395224150","No","01/11/2014","01/11/2014"
PTCH-JTSP206-84,"799665824174","No","01/11/2014","01/11/2014"
PTCH-JTSP206-96,"799665824181","No","01/11/2014","01/11/2014"
PTCH-JTSP206-108,"799665824204","No","01/11/2014","01/11/2014"
PTCH-JTSP206-120,"799665824198","No","01/11/2014","01/11/2014"
PTCH-JTSP194010-84,"797734458060","No","01/11/2014","01/11/2014"
PTCH-JTSP194010-96,"797734458091","No","01/11/2014","01/11/2014"
PTCH-JTSP194010-108,"797734458121","No","01/11/2014","01/11/2014"
PTCH-JTSP194010-120,"797734458152","No","01/11/2014","01/11/2014"
PTCH-JTSP120-84,"610395224082","No","01/11/2014","01/11/2014"
PTCH-JTSP120-96,"610395224099","No","01/11/2014","01/11/2014"
PTCH-JTSP120-108,"610395224068","No","01/11/2014","01/11/2014"
PTCH-JTSP120-120,"610395224075","No","01/11/2014","01/11/2014"
PTCH-JTSP100-84,"610395224006","No","01/11/2014","01/11/2014"
PTCH-JTSP100-96,"610395224013","No","01/11/2014","01/11/2014"
PTCH-JTSP100-108,"610395223986","No","01/11/2014","01/11/2014"
PTCH-JTSP100-120,"610395223993","No","01/11/2014","01/11/2014"
PTCH-JTSP54-84,"610395224266","No","01/11/2014","01/11/2014"
PTCH-JTSP54-96,"610395224273","No","01/11/2014","01/11/2014"
PTCH-JTSP54-108,"610395224242","No","01/11/2014","01/11/2014"
PTCH-JTSP54-120,"610395224259","No","01/11/2014","01/11/2014"
PTCH-JTSP87-84,"610395224310","No","01/11/2014","01/11/2014"
PTCH-JTSP87-96,"610395224327","No","01/11/2014","01/11/2014"
PTCH-JTSP87-108,"610395224297","No","01/11/2014","01/11/2014"
PTCH-JTSP87-120,"610395224303","No","01/11/2014","01/11/2014"
PTCH-JTSP112-84,"610395224358","No","01/11/2014","01/11/2014"
PTCH-JTSP112-96,"610395224365","No","01/11/2014","01/11/2014"
PTCH-JTSP112-96,"610395224365","No","01/11/2014","01/11/2014"
PTCH-JTSP112-108,"610395224334","No","01/11/2014","01/11/2014"
PTCH-JTSP112-120,"610395224341","No","01/11/2014","01/11/2014"
PTCH-JTSP5-84,"610395224280","No","01/11/2014","01/11/2014"
PTCH-JTSP5-96,"610395224235","No","01/11/2014","01/11/2014"
PTCH-JTSP5-108,"797734449501","No","01/11/2014","01/11/2014"
PTCH-JTSP5-120,"797734449518","No","01/11/2014","01/11/2014"
PTCH-JTSP1066-84,"797734449440","No","01/11/2014","01/11/2014"
PTCH-JTSP1066-96,"797734449457","No","01/11/2014","01/11/2014"
PTCH-JTSP1066-108,"797734449426","No","01/11/2014","01/11/2014"
PTCH-JTSP1066-120,"797734449433","No","01/11/2014","01/11/2014"
PTCH-JTSP29-84,"610395224204","No","01/11/2014","01/11/2014"
PTCH-JTSP29-96,"610395224211","No","01/11/2014","01/11/2014"
PTCH-JTSP29-108,"610395224181","No","01/11/2014","01/11/2014"
PTCH-JTSP29-120,"610395224198","No","01/11/2014","01/11/2014"
PTCH-JTSP130907-84,"797734458053","No","01/11/2014","01/11/2014"
PTCH-JTSP130907-96,"797734458084","No","01/11/2014","01/11/2014"
PTCH-JTSP130907-108,"797734458114","No","01/11/2014","01/11/2014"
PTCH-JTSP130907-120,"797734458145","No","01/11/2014","01/11/2014"
PTCH-JTSP41-84,"610395224396","No","01/11/2014","01/11/2014"
PTCH-JTSP41-96,"610395224402","No","01/11/2014","01/11/2014"
PTCH-JTSP41-108,"610395224372","No","01/11/2014","01/11/2014"
PTCH-JTSP41-120,"610395224389","No","01/11/2014","01/11/2014"
PTCH-005-RUVAL-84,"799418021065","No","01/11/2014","01/11/2014"
PTCH-005-RUVAL-96,"799418021072","No","01/11/2014","01/11/2014"
PTCH-005-RUVAL-108,"799418021089","No","01/11/2014","01/11/2014"
PTCH-005-RUVAL-120,"799418021096","No","01/11/2014","01/11/2014"
PTCH-1066-RUVAL-84,"799418021164","No","01/11/2014","01/11/2014"
PTCH-1066-RUVAL-96,"799418021171","No","01/11/2014","01/11/2014"
PTCH-1066-RUVAL-108,"799418021188","No","01/11/2014","01/11/2014"
PTCH-1066-RUVAL-120,"799418021195","No","01/11/2014","01/11/2014"
PTCH-112-RUVAL-84,"799418021218","No","01/11/2014","01/11/2014"
PTCH-112-RUVAL-96,"799418021225","No","01/11/2015","05/11/2015"
PTCH-112-RUVAL-108,"799418021232","No","01/11/2015","11/11/2015"
PTCH-112-RUVAL-120,"799418021249","No","01/11/2014","01/11/2014"
PTCH-5-RUVAL-84,"799418021119","No","01/11/2014","01/11/2014"
PTCH-5-RUVAL-96,"799418021126","No","01/11/2014","01/11/2014"
PTCH-5-RUVAL-108,"799418021133","No","01/11/2014","01/11/2014"
PTCH-5-RUVAL-120,"799418021140","No","01/11/2014","01/11/2014"
PDCH-HANB35-84,"799665835804","No","01/11/2014","01/11/2014"
PDCH-HANB35-96,"799665835811","No","01/11/2014","01/11/2014"
PDCH-HANB35-108,"799665835828","No","01/11/2014","01/11/2014"
PDCH-HANB35-120,"799665835835","No","01/11/2014","01/11/2014"
PDCH-HANB46-84,"799665835736","No","01/11/2014","01/11/2014"
PDCH-HANB46-96,"799665835743","No","01/11/2014","01/11/2014"
PDCH-HANB46-108,"799665835750","No","01/11/2014","01/11/2014"
PDCH-HANB46-120,"799665835767","No","01/11/2014","01/11/2014"
PDCH-HANB44-84,"799665835668","No","01/11/2014","01/11/2014"
PDCH-HANB44-96,"799665835675","No","01/11/2014","01/11/2014"
PDCH-HANB44-108,"799665835682","No","01/11/2014","01/11/2014"
PDCH-HANB44-120,"799665835699","No","01/11/2014","01/11/2014"
PDCH-HANB23-84,"799665835590","No","01/11/2014","01/11/2014"
PDCH-HANB23-96,"799665835606","No","01/11/2014","01/11/2014"
PDCH-HANB23-108,"799665835613","No","01/11/2014","01/11/2014"
PDCH-HANB23-120,"799665835620","No","01/11/2014","01/11/2014"
PDCH-HANB56-84,"799665835453","No","01/11/2014","01/11/2014"
PDCH-HANB56-96,"799665835460","No","01/11/2014","01/11/2014"
PDCH-HANB56-108,"799665835477","No","01/11/2014","01/11/2014"
PDCH-HANB56-120,"799665835484","No","01/11/2014","01/11/2014"
PDCH-HANB52-84,"799418011158","No","01/11/2014","01/11/2014"
PDCH-HANB52-96,"799418011165","No","01/11/2014","01/11/2014"
PDCH-HANB52-108,"799418011172","No","01/11/2014","01/11/2014"
PDCH-HANB52-120,"799418011189","No","01/11/2014","01/11/2014"
PDCH-HANB85-84,"799418011509","No","01/11/2014","01/11/2014"
PDCH-HANB85-96,"799418011516","No","01/11/2014","01/11/2014"
PDCH-HANB85-108,"799418011523","No","01/11/2014","01/11/2014"
PDCH-HANB85-120,"799418011530","No","01/11/2014","01/11/2014"
PDCH-HANB83-84,"799418011363","No","01/11/2014","01/11/2014"
PDCH-HANB83-96,"799418011370","No","01/11/2014","01/11/2014"
PDCH-HANB83-108,"799418011387","No","01/11/2014","01/11/2014"
PDCH-HANB83-120,"799418011394","No","01/11/2014","01/11/2014"
PDCH-HANB08-84,"799665835873","No","01/11/2014","01/11/2014"
PDCH-HANB08-96,"799665835880","No","01/11/2014","01/11/2014"
PDCH-HANB08-108,"799418010960","No","01/11/2014","01/11/2014"
PDCH-HANB08-120,"799418010977","No","01/11/2014","01/11/2014"
PDCH-HANB57-84,"799665835521","No","01/11/2014","01/11/2014"
PDCH-HANB57-96,"799665835538","No","01/11/2014","01/11/2014"
PDCH-HANB57-108,"799665835545","No","01/11/2014","01/11/2014"
PDCH-HANB57-120,"799665835552","No","01/11/2014","01/11/2014"
PDCH-HANB80-84,"799418011226","No","01/11/2014","01/11/2014"
PDCH-HANB80-96,"799418011233","No","01/11/2014","01/11/2014"
PDCH-HANB80-108,"799418011240","No","01/11/2014","01/11/2014"
PDCH-HANB80-120,"799418011257","No","01/11/2014","01/11/2014"
PDCH-HANB60-84,"799418011011","No","01/11/2014","01/11/2014"
PDCH-HANB60-96,"799418011028","No","01/11/2014","01/11/2014"
PDCH-HANB60-108,"799418011035","No","01/11/2014","01/11/2014"
PDCH-HANB60-120,"799418011042","No","01/11/2014","01/11/2014"
PDCH-HANB10-84,"799418011080","No","01/11/2014","01/11/2014"
PDCH-HANB10-96,"799418011097","No","01/11/2014","01/11/2014"
PDCH-HANB10-108,"799418011103","No","01/11/2014","01/11/2014"
PDCH-HANB10-120,"799418011110","No","01/11/2014","01/11/2014"
PDCH-HANB81-84,"799418011295","No","01/11/2014","01/11/2014"
PDCH-HANB81-96,"799418011301","No","01/11/2014","01/11/2014"
PDCH-HANB81-108,"799418011318","No","01/11/2014","01/11/2014"
PDCH-HANB81-120,"799418011325","No","01/11/2014","01/11/2014"
VCCH-VET1208-84,"610395227571","No","01/11/2014","01/11/2014"
VCCH-VET1208-96,"610395227588","No","01/11/2014","01/11/2014"
VCCH-VET1208-108,"610395227595","No","01/11/2014","01/11/2014"
VCCH-VET1208-120,"610395227601","No","01/11/2014","01/11/2014"
VCCH-VET1202-84,"610395227335","No","01/11/2014","01/11/2014"
VCCH-VET1202-96,"610395227342","No","01/11/2014","01/11/2014"
VCCH-VET1202-108,"610395227359","No","01/11/2014","01/11/2014"
VCCH-VET1202-120,"610395227366","No","01/11/2014","01/11/2014"
VCCH-VET1203-84,"610395227373","No","01/11/2014","01/11/2014"
VCCH-VET1203-96,"610395227380","No","01/11/2014","01/11/2014"
VCCH-VET1203-108,"610395227397","No","01/11/2014","01/11/2014"
VCCH-VET1203-120,"610395227403","No","01/11/2014","01/11/2014"
VCCH-VET12010-84,"610395227656","No","01/11/2014","11/11/2017"
VCCH-VET12010-96,"610395227663","No","01/11/2014","01/11/2014"
VCCH-VET12010-108,"610395227670","No","01/11/2014","01/11/2014"
VCCH-VET12010-120,"610395227687","No","01/11/2014","01/11/2014"
VCCH-VET1205-84,"610395227458","No","01/11/2014","01/11/2014"
VCCH-VET1205-96,"610395227465","No","01/11/2014","01/11/2014"
VCCH-VET1205-108,"610395227472","No","01/11/2014","01/11/2014"
VCCH-VET1205-120,"610395227489","No","01/11/2014","01/11/2014"
VCCH-VET1209-84,"610395227618","No","01/11/2014","01/11/2014"
VCCH-VET1209-96,"610395227625","No","01/11/2014","01/11/2014"
VCCH-VET1209-108,"610395227632","No","01/11/2014","01/11/2014"
VCCH-VET1209-120,"610395227649","No","01/11/2014","01/11/2014"
VCCH-VET1206-84,"610395227496","No","01/11/2014","01/11/2014"
VCCH-VET1206-96,"610395227502","No","01/11/2014","01/11/2014"
VCCH-VET1206-108,"610395227519","No","01/11/2014","01/11/2014"
VCCH-VET1206-120,"610395227526","No","01/11/2014","01/11/2014"
VCCH-VET1204-84,"610395227410","No","01/11/2014","01/11/2014"
VCCH-VET1204-96,"610395227427","No","01/11/2014","01/11/2014"
VCCH-VET1204-108,"610395227434","No","01/11/2014","01/11/2014"
VCCH-VET1204-120,"610395227441","No","01/11/2014","01/11/2014"
VCCH-VET1207-84,"610395227533","No","01/11/2014","01/11/2014"
VCCH-VET1207-96,"610395227540","No","01/11/2014","01/11/2014"
VCCH-VET1207-108,"610395227557","No","01/11/2014","01/11/2014"
VCCH-VET1207-120,"610395227564","No","01/11/2014","01/11/2014"
BOCH-PL1606-84,"799665829452","No","01/11/2014","01/11/2014"
BOCH-PL1606-96,"799665829469","No","01/11/2014","01/11/2014"
BOCH-PL1606-108,"799665829483","No","01/11/2014","01/11/2014"
BOCH-PL1606-120,"799665829476","No","01/11/2014","01/11/2014"
BOCH-PL1607-84,"799665829537","No","01/11/2014","01/11/2014"
BOCH-PL1607-96,"799665829544","No","01/11/2014","01/11/2014"
BOCH-PL1607-108,"799665829568","No","01/11/2014","01/11/2014"
BOCH-PL1607-120,"799665829551","No","01/11/2014","01/11/2014"
BOCH-PL1610-84,"799665829773","No","01/11/2014","01/11/2014"
BOCH-PL1610-96,"799665829780","No","01/11/2014","01/11/2014"
BOCH-PL1610-108,"799665829803","No","01/11/2014","01/11/2014"
BOCH-PL1610-120,"799665829797","No","01/11/2014","01/11/2014"
BOCH-190303-84,"797734455397","No","01/11/2014","01/11/2014"
BOCH-190303-96,"797734455403","No","01/11/2014","01/11/2014"
BOCH-190303-108,"797734455373","No","01/11/2014","01/11/2014"
BOCH-190303-120,"797734455380","No","01/11/2014","01/11/2014"
BOCH-120601-84,"797734455274","No","01/11/2014","01/11/2014"
BOCH-120601-96,"797734455281","No","01/11/2014","01/11/2014"
BOCH-120601-108,"797734455250","No","01/11/2014","01/11/2014"
BOCH-120601-120,"797734455267","No","01/11/2014","01/11/2014"
BOCH-174402-84,"797734456424","No","01/11/2014","01/11/2014"
BOCH-174402-96,"797734456431","No","01/11/2014","01/11/2014"
BOCH-174402-108,"797734456448","No","01/11/2014","01/11/2014"
BOCH-174402-120,"797734456455","No","01/11/2014","01/11/2014"
BOCH-KC5-84,"610395225690","No","01/11/2014","01/11/2014"
BOCH-KC5-96,"610395225706","No","01/11/2014","01/11/2014"
BOCH-KC5-108,"610395225713","No","01/11/2014","01/11/2014"
BOCH-KC5-120,"610395225720","No","01/11/2014","01/11/2014"
VPCH-194007-84,"610395223184","No","01/11/2014","01/11/2014"
VPCH-194007-96,"610395223214","No","01/11/2014","01/11/2014"
VPCH-194007-108,"610395223191","No","01/11/2014","01/11/2014"
VPCH-194007-120,"610395223207","No","01/11/2014","01/11/2014"
VPCH-141113-84,"610395222866","No","01/11/2014","01/11/2014"
VPCH-141113-96,"610395222897","No","01/11/2014","01/11/2014"
VPCH-141113-108,"610395222873","No","01/11/2014","01/11/2014"
VPCH-141113-120,"610395222880","No","01/11/2014","01/11/2014"
VPCH-VET1212-84,"610395225010","No","01/11/2014","01/11/2014"
VPCH-VET1212-96,"610395225041","No","01/11/2014","01/11/2014"
VPCH-VET1212-108,"610395225027","No","01/11/2014","01/11/2014"
VPCH-VET1212-120,"610395225034","No","01/11/2014","01/11/2014"
VPCH-VET1216-84,"610395224976","No","01/11/2014","01/11/2014"
VPCH-VET1216-96,"610395225003","No","01/11/2014","01/11/2014"
VPCH-VET1216-108,"610395224983","No","01/11/2014","01/11/2014"
VPCH-VET1216-120,"610395224990","No","01/11/2014","01/11/2014"
VPCH-VET1217-84,"610395224853","No","01/11/2014","01/11/2014"
VPCH-VET1217-96,"610395224884","No","01/11/2014","01/11/2014"
VPCH-VET1217-108,"610395224860","No","01/11/2014","01/11/2014"
VPCH-VET1217-120,"610395224877","No","01/11/2014","01/11/2014"
VPCH-VET1214-84,"610395224938","No","01/11/2014","01/11/2014"
VPCH-VET1214-96,"610395224969","No","01/11/2014","01/11/2014"
VPCH-VET1214-108,"610395224945","No","01/11/2014","01/11/2014"
VPCH-VET1214-120,"610395224952","No","01/11/2014","01/11/2014"
VPCH-VET1219-84,"799665813567","No","01/11/2014","01/11/2014"
VPCH-VET1219-96,"799665813574","No","01/11/2014","01/11/2014"
VPCH-VET1219-108,"799665813581","No","01/11/2014","01/11/2014"
VPCH-VET1219-120,"799665813598","No","01/11/2014","01/11/2014"
VPCH-VET1213-84,"610395224891","No","01/11/2014","01/11/2014"
VPCH-VET1213-96,"610395224921","No","01/11/2014","01/11/2014"
VPCH-VET1213-108,"610395224907","No","01/11/2014","01/11/2014"
VPCH-VET1213-120,"610395224914","No","01/11/2014","01/11/2014"
VPCH-190622-84,"610395222989","No","01/11/2014","01/11/2014"
VPCH-190622-96,"610395223016","No","01/11/2014","01/11/2014"
VPCH-190622-108,"610395222996","No","01/11/2014","01/11/2014"
VPCH-190622-120,"610395223009","No","01/11/2014","01/11/2014"
VPCH-145002-84,"610395222903","No","01/11/2014","01/11/2014"
VPCH-145002-96,"610395222934","No","01/11/2014","01/11/2014"
VPCH-145002-108,"610395222910","No","01/11/2014","01/11/2014"
VPCH-145002-120,"610395222927","No","01/11/2014","01/11/2014"
BOCH-KC28-84,"799665825690","No","01/11/2014","01/11/2014"
BOCH-KC28-96,"799665825706","No","01/11/2014","01/11/2014"
BOCH-KC28-108,"799665825720","No","01/11/2014","01/11/2014"
BOCH-KC28-120,"799665825713","No","01/11/2014","01/11/2014"
BOCH-KC29-84,"799665825775","No","01/11/2014","01/11/2014"
BOCH-KC29-96,"799665825782","No","01/11/2014","01/11/2014"
BOCH-KC29-108,"799665825805","No","01/11/2014","01/11/2014"
BOCH-KC29-120,"799665825799","No","01/11/2014","01/11/2014"
BOCH-KC22-84,"799665825218","No","01/11/2014","01/11/2014"
BOCH-KC22-96,"799665825225","No","01/11/2014","01/11/2014"
BOCH-KC22-108,"799665825249","No","01/11/2014","01/11/2014"
BOCH-KC22-120,"799665825232","No","01/11/2014","01/11/2014"
BOCH-KC21-84,"799665825133","No","01/11/2014","01/11/2014"
BOCH-KC21-96,"799665825140","No","01/11/2014","01/11/2014"
BOCH-KC21-108,"799665825164","No","01/11/2014","01/11/2014"
BOCH-KC21-120,"799665825157","No","01/11/2014","01/11/2014"
BOCH-KC91B-84,"610395225973","No","01/11/2014","01/11/2014"
BOCH-KC91B-96,"610395225980","No","01/11/2014","01/11/2014"
BOCH-KC91B-108,"610395225997","No","01/11/2014","01/11/2014"
BOCH-KC91B-120,"610395226000","No","01/11/2014","01/11/2014"
BOCH-KC32-84,"799665826017","No","01/11/2014","01/11/2014"
BOCH-KC32-96,"799665826024","No","01/11/2014","01/11/2014"
BOCH-KC32-108,"799665826048","No","01/11/2014","01/11/2014"
BOCH-KC32-120,"799665826031","No","01/11/2014","01/11/2014"
BOCH-KC20-84,"799665825058","No","01/11/2014","01/11/2014"
BOCH-KC20-96,"799665825065","No","01/11/2014","01/11/2014"
BOCH-KC20-108,"799665825089","No","01/11/2014","01/11/2014"
BOCH-KC20-120,"799665825072","No","01/11/2014","01/11/2014"
BOCH-KC23-84,"799665825294","No","01/11/2014","01/11/2014"
BOCH-KC23-96,"799665825300","No","01/11/2014","01/11/2014"
BOCH-KC23-108,"799665825324","No","01/11/2014","01/11/2014"
BOCH-KC23-120,"799665825317","No","01/11/2014","01/11/2014"
BOCH-KC27-84,"799665825614","No","01/11/2014","01/11/2014"
BOCH-KC27-96,"799665825621","No","01/11/2014","01/11/2014"
BOCH-KC27-108,"799665825645","No","01/11/2014","01/11/2014"
BOCH-KC27-120,"799665825638","No","01/11/2014","01/11/2014"
BOCH-KC35-84,"799665826253","No","01/11/2014","01/11/2014"
BOCH-KC35-96,"799665826260","No","01/11/2014","01/11/2014"
BOCH-KC35-108,"799665826284","No","01/11/2014","01/11/2014"
BOCH-KC35-120,"799665826277","No","01/11/2014","01/11/2014"
VPCH-VET1211-84,"610395225096","No","01/11/2014","01/11/2014"
VPCH-VET1211-96,"610395225126","No","01/11/2014","01/11/2014"
VPCH-VET1211-108,"610395225102","No","01/11/2014","01/11/2014"
VPCH-VET1211-120,"610395225119","No","01/11/2014","01/11/2014"
VPCH-VET1218-84,"799665813529","No","01/11/2014","01/11/2014"
VPCH-VET1218-96,"799665813536","No","01/11/2014","01/11/2014"
VPCH-VET1218-108,"799665813543","No","01/11/2014","01/11/2014"
VPCH-VET1218-120,"799665813550","No","01/11/2014","01/11/2014"
VPCH-VET1215-84,"610395225058","No","01/11/2014","01/11/2014"
VPCH-VET1215-96,"610395225089","No","01/11/2014","01/11/2014"
VPCH-VET1215-108,"610395225065","No","01/11/2014","01/11/2014"
VPCH-VET1215-120,"610395225072","No","01/11/2014","01/11/2014"
VPCH-194023-84,"610395223221","No","01/11/2014","01/11/2014"
VPCH-194023-96,"610395223252","No","01/11/2014","01/11/2014"
VPCH-194023-108,"610395223238","No","01/11/2014","01/11/2014"
VPCH-194023-120,"610395223245","No","01/11/2014","01/11/2014"
VPCH-192018-84,"610395223061","No","01/11/2014","01/11/2014"
VPCH-192018-96,"610395223092","No","01/11/2014","01/11/2014"
VPCH-192018-108,"610395223078","No","01/11/2014","01/11/2014"
VPCH-192018-120,"610395223085","No","01/11/2014","01/11/2014"
VPCH-190912-84,"610395223023","No","01/11/2014","01/11/2014"
VPCH-190912-96,"610395223054","No","01/11/2014","01/11/2014"
VPCH-190912-108,"610395223030","No","01/11/2014","01/11/2014"
VPCH-190912-120,"610395223047","No","01/11/2014","01/11/2014"
VPCH-110602-84,"610395222804","No","01/11/2014","01/11/2014"
VPCH-110602-96,"797734457162","No","01/11/2014","01/11/2014"
VPCH-110602-108,"797734457179","No","01/11/2014","01/11/2014"
VPCH-110602-120,"610395222811","No","01/11/2014","01/11/2014"
VPCH-192315-84,"610395223108","No","01/11/2014","01/11/2014"
VPCH-192315-96,"610395223139","No","01/11/2014","01/11/2014"
VPCH-192315-108,"610395223115","No","01/11/2014","01/11/2014"
VPCH-192315-120,"610395223122","No","01/11/2014","01/11/2014"
BOCH-KC25-84,"799665825454","No","01/11/2014","01/11/2014"
BOCH-KC25-96,"799665825461","No","01/11/2014","01/11/2014"
BOCH-KC25-108,"799665825485","No","01/11/2014","01/11/2014"
BOCH-KC25-120,"799665825478","No","01/11/2014","01/11/2014"
BOCH-KC26-84,"799665825539","No","01/11/2014","01/11/2014"
BOCH-KC26-96,"799665825546","No","01/11/2014","01/11/2014"
BOCH-KC26-108,"799665825560","No","01/11/2014","01/11/2014"
BOCH-KC26-120,"799665825553","No","01/11/2014","01/11/2014"
BOCH-KC30-84,"799665825850","No","01/11/2014","01/11/2014"
BOCH-KC30-96,"799665825867","No","01/11/2014","01/11/2014"
BOCH-KC30-108,"799665825881","No","01/11/2014","01/11/2014"
BOCH-KC30-120,"799665825874","No","01/11/2014","01/11/2014"
BOCH-KC31-84,"799665825935","No","01/11/2014","01/11/2014"
BOCH-KC31-96,"799665825942","No","01/11/2014","01/11/2014"
BOCH-KC31-108,"799665825966","No","01/11/2014","01/11/2014"
BOCH-KC31-120,"799665825959","No","01/11/2014","01/11/2014"
VPCH-120601-84,"610395222828","No","01/11/2014","01/11/2014"
VPCH-120601-96,"610395222859","No","01/11/2014","01/11/2014"
VPCH-120601-108,"610395222835","No","01/11/2014","01/11/2014"
VPCH-120601-120,"610395222842","No","01/11/2014","01/11/2014"
BOCH-193810-84,"797734456509","No","01/11/2014","01/11/2014"
BOCH-193810-96,"797734456516","No","01/11/2014","01/11/2014"
BOCH-193810-108,"797734456523","No","01/11/2014","01/11/2014"
BOCH-193810-120,"797734456530","No","01/11/2014","01/11/2014"
BOCH-191016-84,"797734455434","No","01/11/2014","01/11/2014"
BOCH-191016-96,"797734455441","No","01/11/2014","01/11/2014"
BOCH-191016-108,"797734455410","No","01/11/2014","01/11/2014"
BOCH-191016-120,"797734455427","No","01/11/2014","01/11/2014"
BOCH-201302-84,"799665814922","No","01/11/2014","01/11/2014"
BOCH-201302-96,"799665814939","No","01/11/2014","01/11/2014"
BOCH-201302-108,"799665814946","No","01/11/2014","01/11/2014"
BOCH-201302-120,"799665814953","No","01/11/2014","01/11/2014"
BOCH-201305-84,"799665815165","No","01/11/2014","01/11/2014"
BOCH-201305-96,"799665815172","No","01/11/2014","01/11/2014"
BOCH-201305-108,"799665815189","No","01/11/2014","01/11/2014"
BOCH-201305-120,"799665815196","No","01/11/2014","01/11/2014"
VPCH-184005-84,"610395222767","No","01/11/2014","01/11/2014"
VPCH-184005-96,"797734457209","No","01/11/2014","01/11/2014"
VPCH-184005-108,"797734457216","No","01/11/2014","01/11/2014"
