z2t_ID,ZipCode,SalesTaxRate,RateState,ReportingCodeState,RateCounty,ReportingCodeCounty,RateCity,ReportingCodeCity,RateSpecialDistrict,ReportingCodeSpecialDistrict,City,PostOffice,State,County,ShippingTaxable,PrimaryRecord
75351,93450,7.5,7.5,0,0,,0,,0,,San Ardo,San Ardo,CA,Monterey,0,1
75352,93451,7.5,7.5,0,0,,0,,0,,Camp Roberts,San Miguel,CA,San Luis Obispo,0,0
75353,93451,7.5,7.5,0,0,,0,,0,,Parkfield,San Miguel,CA,San Luis Obispo,0,0
75354,93451,7.5,7.5,0,0,,0,,0,,San Miguel,San Miguel,CA,San Luis Obispo,0,1
75359,93452,7.5,7.5,0,0,,0,,0,,Ragged Point,San Simeon,CA,San Luis Obispo,0,0
75358,93452,7.5,7.5,0,0,,0,,0,,San Simeon,San Simeon,CA,San Luis Obispo,0,1
75360,93453,7.5,7.5,0,0,,0,,0,,Pozo,Santa Margarita,CA,San Luis Obispo,0,0
75361,93453,7.5,7.5,0,0,,0,,0,,Santa Margarita,Santa Margarita,CA,San Luis Obispo,0,1
75365,93454,8,7.5,0,0.5,30,0,,0,,Garey,Santa Maria,CA,Santa Barbara,0,0
75367,93454,8,7.5,0,0.5,30,0,,0,,Sisquoc,Santa Maria,CA,Santa Barbara,0,0
75366,93454,8.25,7.5,0,0.5,30,0.25,295 SMAG,0,,Santa Maria,Santa Maria,CA,Santa Barbara,0,1
84788,93454,8,7.5,0,0.5,30,0,,0,,Rancho Suey,Santa Maria,CA,Santa Barbara,0,0
75368,93455,8,7.5,0,0.5,30,0,,0,,Orcutt,Santa Maria,CA,Santa Barbara,0,0
75369,93455,8.25,7.5,0,0.5,30,0.25,295 SMAG,0,,Santa Maria,Santa Maria,CA,Santa Barbara,0,1
75370,93456,8.25,7.5,0,0.5,30,0.25,295 SMAG,0,,Santa Maria,Santa Maria,CA,Santa Barbara,0,1
75371,93457,8.25,7.5,0,0.5,30,0.25,295 SMAG,0,,Orcutt,Santa Maria,CA,Santa Barbara,0,0
75372,93457,8.25,7.5,0,0.5,30,0.25,295 SMAG,0,,Santa Maria,Santa Maria,CA,Santa Barbara,0,1
75376,93458,8.25,7.5,0,0.5,30,0.25,295 SMAG,0,,Santa Maria,Santa Maria,CA,Santa Barbara,0,1
75377,93460,8,7.5,0,0.5,30,0,,0,,Santa Ynez,Santa Ynez,CA,Santa Barbara,0,1
75379,93461,7.5,7.5,0,0,,0,,0,,Cholame,Shandon,CA,San Luis Obispo,0,0
75378,93461,7.5,7.5,0,0,,0,,0,,Shandon,Shandon,CA,San Luis Obispo,0,1
75380,93463,8,7.5,0,0.5,30,0,,0,,Ballard,Solvang,CA,Santa Barbara,0,0
75381,93463,8,7.5,0,0.5,30,0,,0,,Solvang,Solvang,CA,Santa Barbara,0,1
75382,93464,8,7.5,0,0.5,30,0,,0,,Solvang,Solvang,CA,Santa Barbara,0,1
75383,93465,7.5,7.5,0,0,,0,,0,,Templeton,Templeton,CA,San Luis Obispo,0,1
75384,93475,7.5,7.5,0,0,,0,,0,,Oceano,Oceano,CA,San Luis Obispo,0,1
75385,93483,8,7.5,0,0,,0.5,155,0,,Grover Beach,Grover Beach,CA,San Luis Obispo,0,1
75386,93501,7.5,7.5,0,0,,0,,0,,Fremont Valley,Mojave,CA,Kern,0,0
75387,93501,7.5,7.5,0,0,,0,,0,,Mojave,Mojave,CA,Kern,0,1
75388,93502,7.5,7.5,0,0,,0,,0,,Mojave,Mojave,CA,Kern,0,1
75390,93504,7.5,7.5,0,0,,0,,0,,California City,California City,CA,Kern,0,1
75396,93505,7.5,7.5,0,0,,0,,0,,California City,California City,CA,Kern,0,1
75397,93510,9,7.5,0,1.5,218,0,,0,,Acton,Acton,CA,Los Angeles,0,1
75399,93512,7.5,7.5,0,0,,0,,0,,Benton,Benton,CA,Mono,0,1
75398,93512,7.5,7.5,0,0,,0,,0,,Bishop,Benton,CA,Mono,0,0
75400,93513,8,7.5,0,0.5,14,0,,0,,Big Pine,Big Pine,CA,Inyo,0,1
75408,93514,8,7.5,0,0.5,14,0,,0,,Chalfant,Bishop,CA,Inyo,0,0
75402,93514,8,7.5,0,0.5,14,0,,0,,Chalfant Valley,Bishop,CA,Inyo,0,0
75407,93514,8,7.5,0,0.5,14,0,,0,,Hammil Valley,Bishop,CA,Inyo,0,0
75403,93514,8,7.5,0,0.5,14,0,,0,,Laws,Bishop,CA,Inyo,0,0
75404,93514,8,7.5,0,0.5,14,0,,0,,Round Valley,Bishop,CA,Inyo,0,0
75405,93514,8,7.5,0,0.5,14,0,,0,,Rovana,Bishop,CA,Inyo,0,0
75406,93514,8,7.5,0,0.5,14,0,,0,,Swall Meadows,Bishop,CA,Inyo,0,0
75401,93514,8,7.5,0,0.5,14,0,,0,,Bishop,Bishop,CA,Inyo,0,1
75410,93515,8,7.5,0,0.5,14,0,,0,,Bishop,Bishop,CA,Inyo,0,1
75412,93516,7.5,7.5,0,0,,0,,0,,Desert Lake,Boron,CA,Kern,0,0
75417,93516,7.5,7.5,0,0,,0,,0,,Four Corners,Boron,CA,Kern,0,0
75418,93516,7.5,7.5,0,0,,0,,0,,Kramer Junction,Boron,CA,Kern,0,0
75411,93516,7.5,7.5,0,0,,0,,0,,Boron,Boron,CA,Kern,0,1
75419,93517,7.5,7.5,0,0,,0,,0,,Bridgeport,Bridgeport,CA,Mono,0,1
75421,93518,7.5,7.5,0,0,,0,,0,,Havilah,Caliente,CA,Kern,0,0
75422,93518,7.5,7.5,0,0,,0,,0,,Loraine,Caliente,CA,Kern,0,0
75420,93518,7.5,7.5,0,0,,0,,0,,Caliente,Caliente,CA,Kern,0,1
75423,93519,7.5,7.5,0,0,,0,,0,,Cantil,Cantil,CA,Kern,0,1
75424,93519,7.5,7.5,0,0,,0,,0,,Mojave,Cantil,CA,Kern,0,0
75425,93522,8,7.5,0,0.5,14,0,,0,,Darwin,Darwin,CA,Inyo,0,1
75426,93523,7.5,7.5,0,0,,0,,0,,Aerial Acres,Edwards,CA,Kern,0,0
75429,93523,7.5,7.5,0,0,,0,,0,,Edwards Air Force Base,Edwards,CA,Kern,0,0
75430,93523,7.5,7.5,0,0,,0,,0,,North Edwards,Edwards,CA,Kern,0,0
75428,93523,7.5,7.5,0,0,,0,,0,,Edwards,Edwards,CA,Kern,0,1
75431,93524,7.5,7.5,0,0,,0,,0,,Edward,Edwards,CA,Kern,0,0
75434,93524,7.5,7.5,0,0,,0,,0,,Edwards Air Force Base,Edwards,CA,Kern,0,0
75432,93524,7.5,7.5,0,0,,0,,0,,Edwards,Edwards,CA,Kern,0,1
75433,93524,7.5,7.5,0,0,,0,,0,,Edwards Afb,Edwards,CA,Kern,0,0
75435,93526,8,7.5,0,0.5,14,0,,0,,Aberdeen,Independence,CA,Inyo,0,0
75436,93526,8,7.5,0,0.5,14,0,,0,,Independence,Independence,CA,Inyo,0,1
75440,93527,7.5,7.5,0,0,,0,,0,,Pearsonville,Inyokern,CA,Kern,0,0
75439,93527,7.5,7.5,0,0,,0,,0,,Inyokern,Inyokern,CA,Kern,0,1
75441,93528,7.5,7.5,0,0,,0,,0,,Johannesburg,Johannesburg,CA,Kern,0,1
75443,93529,7.5,7.5,0,0,,0,,0,,June Lake Junction,June Lake,CA,Mono,0,0
75442,93529,7.5,7.5,0,0,,0,,0,,June Lake,June Lake,CA,Mono,0,1
75444,93530,8,7.5,0,0.5,14,0,,0,,Keeler,Keeler,CA,Inyo,0,1
75445,93531,7.5,7.5,0,0,,0,,0,,Keene,Keene,CA,Kern,0,1
75446,93532,9,7.5,0,1.5,218,0,,0,,Elizabeth Lake,Lake Hughes,CA,Los Angeles,0,0
75447,93532,9,7.5,0,1.5,218,0,,0,,Lake Elizabeth,Lake Hughes,CA,Los Angeles,0,0
75452,93532,9,7.5,0,1.5,218,0,,0,,Leona Valley,Lake Hughes,CA,Los Angeles,0,0
75449,93532,9,7.5,0,1.5,218,0,,0,,Sandberg,Lake Hughes,CA,Los Angeles,0,0
75450,93532,9,7.5,0,1.5,218,0,,0,,Three Points,Lake Hughes,CA,Los Angeles,0,0
75448,93532,9,7.5,0,1.5,218,0,,0,,Lake Hughes,Lake Hughes,CA,Los Angeles,0,1
75456,93534,9,7.5,0,1.5,218,0,,0,,Del Sur,Lancaster,CA,Los Angeles,0,0
75457,93534,9,7.5,0,1.5,218,0,,0,,Fairmont,Lancaster,CA,Los Angeles,0,0
75458,93534,9,7.5,0,1.5,218,0,,0,,Hi Vista,Lancaster,CA,Los Angeles,0,0
75460,93534,9,7.5,0,1.5,218,0,,0,,Lane,Lancaster,CA,Los Angeles,0,0
75461,93534,9,7.5,0,1.5,218,0,,0,,Wilsona Gardens,Lancaster,CA,Los Angeles,0,0
75459,93534,9,7.5,0,1.5,218,0,,0,,Lancaster,Lancaster,CA,Los Angeles,0,1
75462,93535,9,7.5,0,1.5,218,0,,0,,Hi Vista,Lancaster,CA,Los Angeles,0,0
75471,93535,9,7.5,0,1.5,218,0,,0,,Lake Los Angeles,Lancaster,CA,Los Angeles,0,0
75464,93535,9,7.5,0,1.5,218,0,,0,,Roosevelt Corner,Lancaster,CA,Los Angeles,0,0
75465,93535,9,7.5,0,1.5,218,0,,0,,Wilsona Gardens,Lancaster,CA,Los Angeles,0,0
75463,93535,9,7.5,0,1.5,218,0,,0,,Lancaster,Lancaster,CA,Los Angeles,0,1
75472,93536,9,7.5,0,1.5,218,0,,0,,Del Sur,Lancaster,CA,Los Angeles,0,0
75473,93536,9,7.5,0,1.5,218,0,,0,,Fairmont,Lancaster,CA,Los Angeles,0,0
75475,93536,9,7.5,0,1.5,218,0,,0,,Metler Valley,Lancaster,CA,Los Angeles,0,0
75476,93536,9,7.5,0,1.5,218,0,,0,,Neenach,Lancaster,CA,Los Angeles,0,0
75477,93536,9,7.5,0,1.5,218,0,,0,,Quartz Hill,Lancaster,CA,Los Angeles,0,0
75474,93536,9,7.5,0,1.5,218,0,,0,,Lancaster,Lancaster,CA,Los Angeles,0,1
75478,93539,9,7.5,0,1.5,218,0,,0,,Lancaster,Lancaster,CA,Los Angeles,0,1
75479,93541,7.5,7.5,0,0,,0,,0,,Lee Vining,Lee Vining,CA,Mono,0,1
75480,93541,7.5,7.5,0,0,,0,,0,,Mono City,Lee Vining,CA,Mono,0,0
75481,93541,7.5,7.5,0,0,,0,,0,,Mono Lake,Lee Vining,CA,Mono,0,0
75482,93542,8,7.5,0,0.5,14,0,,0,,Little Lake,Little Lake,CA,Inyo,0,1
75483,93543,9,7.5,0,1.5,218,0,,0,,Juniper Hills,Littlerock,CA,Los Angeles,0,0
75489,93543,9,7.5,0,1.5,218,0,,0,,Sun Village,Littlerock,CA,Los Angeles,0,0
75488,93543,9,7.5,0,1.5,218,0,,0,,Littlerock,Littlerock,CA,Los Angeles,0,1
75490,93544,9,7.5,0,1.5,218,0,,0,,Crystalaire,Llano,CA,Los Angeles,0,0
75491,93544,9,7.5,0,1.5,218,0,,0,,Llano,Llano,CA,Los Angeles,0,1
75492,93545,8,7.5,0,0.5,14,0,,0,,Alabama Hills,Lone Pine,CA,Inyo,0,0
75493,93545,8,7.5,0,0.5,14,0,,0,,Dolomite,Lone Pine,CA,Inyo,0,0
75495,93545,8,7.5,0,0.5,14,0,,0,,Panamint Springs,Lone Pine,CA,Inyo,0,0
75496,93545,8,7.5,0,0.5,14,0,,0,,Swansea,Lone Pine,CA,Inyo,0,0
75494,93545,8,7.5,0,0.5,14,0,,0,,Lone Pine,Lone Pine,CA,Inyo,0,1
75497,93546,7.5,7.5,0,0,,0,,0,,Crowley Lake,Mammoth Lakes,CA,Mono,0,0
75498,93546,7.5,7.5,0,0,,0,,0,,Lake Mary,Mammoth Lakes,CA,Mono,0,0
83658,93546,7.5,7.5,0,0,,0,,0,,Toms Place,Mammoth Lakes,CA,Mono,0,0
75499,93546,8,7.5,0,0,,0.5,183,0,,Mammoth Lakes,Mammoth Lakes,CA,Mono,0,1
75500,93549,8,7.5,0,0.5,14,0,,0,,Cartago,Olancha,CA,Inyo,0,0
75501,93549,8,7.5,0,0.5,14,0,,0,,Olancha,Olancha,CA,Inyo,0,1
75506,93550,9,7.5,0,1.5,218,0,,0,,Lake Los Angeles,Palmdale,CA,Los Angeles,0,0
75502,93550,9,7.5,0,1.5,218,0,,0,,Palmdale,Palmdale,CA,Los Angeles,0,1
75509,93551,9,7.5,0,1.5,218,0,,0,,City Ranch,Palmdale,CA,Los Angeles,0,0
75510,93551,9,7.5,0,1.5,218,0,,0,,Leona Valley,Palmdale,CA,Los Angeles,0,0
75511,93551,9,7.5,0,1.5,218,0,,0,,Quartz Hill,Palmdale,CA,Los Angeles,0,0
75508,93551,9,7.5,0,1.5,218,0,,0,,Palmdale,Palmdale,CA,Los Angeles,0,1
75512,93552,9,7.5,0,1.5,218,0,,0,,Palmdale,Palmdale,CA,Los Angeles,0,1
75513,93553,9,7.5,0,1.5,218,0,,0,,Juniper Hills,Pearblossom,CA,Los Angeles,0,0
75514,93553,9,7.5,0,1.5,218,0,,0,,Pearblossom,Pearblossom,CA,Los Angeles,0,1
75515,93554,7.5,7.5,0,0,,0,,0,,Garlock,Randsburg,CA,Kern,0,0
75516,93554,7.5,7.5,0,0,,0,,0,,Johannesburg,Randsburg,CA,Kern,0,0
75517,93554,7.5,7.5,0,0,,0,,0,,Randsburg,Randsburg,CA,Kern,0,1
75522,93555,7.5,7.5,0,0,,0,,0,,China Lake,Ridgecrest,CA,Kern,0,0
75518,93555,8.25,7.5,0,0,,0.75,291 RTGT,0,,Ridgecrest,Ridgecrest,CA,Kern,0,1
75524,93556,8.25,7.5,0,0,,0.75,291 RTGT,0,,Ridgecrest,Ridgecrest,CA,Kern,0,1
75525,93558,8,7.5,0,0.5,31,0,,0,,Johannesburg,Red Mountain,CA,San Bernardino,0,0
75526,93558,8,7.5,0,0.5,31,0,,0,,Red Mountain,Red Mountain,CA,San Bernardino,0,1
75528,93560,7.5,7.5,0,0,,0,,0,,Tropico Village,Rosamond,CA,Kern,0,0
75529,93560,7.5,7.5,0,0,,0,,0,,Willow Springs,Rosamond,CA,Kern,0,0
75527,93560,7.5,7.5,0,0,,0,,0,,Rosamond,Rosamond,CA,Kern,0,1
75531,93561,7.5,7.5,0,0,,0,,0,,Alpine Forest,Tehachapi,CA,Kern,0,0
75532,93561,7.5,7.5,0,0,,0,,0,,Bear Valley Springs,Tehachapi,CA,Kern,0,0
75533,93561,7.5,7.5,0,0,,0,,0,,California Correctional Inst,Tehachapi,CA,Kern,0,0
75534,93561,7.5,7.5,0,0,,0,,0,,Golden Hills,Tehachapi,CA,Kern,0,0
75535,93561,7.5,7.5,0,0,,0,,0,,Monolith,Tehachapi,CA,Kern,0,0
75536,93561,7.5,7.5,0,0,,0,,0,,Sand Canyon,Tehachapi,CA,Kern,0,0
75537,93561,7.5,7.5,0,0,,0,,0,,Stallion Springs,Tehachapi,CA,Kern,0,0
75541,93561,7.5,7.5,0,0,,0,,0,,Tehachapi,Tehachapi,CA,Kern,0,1
75544,93562,8,7.5,0,0.5,31,0,,0,,Argus,Trona,CA,San Bernardino,0,0
75545,93562,8,7.5,0,0.5,31,0,,0,,Ballarat,Trona,CA,San Bernardino,0,0
75546,93562,8,7.5,0,0.5,31,0,,0,,Pioneer Point,Trona,CA,San Bernardino,0,0
75547,93562,8,7.5,0,0.5,31,0,,0,,Trona,Trona,CA,San Bernardino,0,1
75549,93563,9,7.5,0,1.5,218,0,,0,,Valyermo,Valyermo,CA,Los Angeles,0,1
75548,93563,9,7.5,0,1.5,218,0,,0,,Pearblossom,Valyermo,CA,Los Angeles,0,0
75550,93581,7.5,7.5,0,0,,0,,0,,Tehachapi,Tehachapi,CA,Kern,0,1
75551,93584,9,7.5,0,1.5,218,0,,0,,Lancaster,Lancaster,CA,Los Angeles,0,1
75552,93586,9,7.5,0,1.5,218,0,,0,,Lancaster,Lancaster,CA,Los Angeles,0,1
75553,93586,9,7.5,0,1.5,218,0,,0,,Quartz Hill,Lancaster,CA,Los Angeles,0,0
75554,93590,9,7.5,0,1.5,218,0,,0,,Palmdale,Palmdale,CA,Los Angeles,0,1
75561,93591,9,7.5,0,1.5,218,0,,0,,Lake Los Angeles,Palmdale,CA,Los Angeles,0,0
75559,93591,9,7.5,0,1.5,218,0,,0,,Palmdale,Palmdale,CA,Los Angeles,0,1
75562,93592,8,7.5,0,0.5,31,0,,0,,Trona,Trona,CA,San Bernardino,0,1
75563,93596,7.5,7.5,0,0,,0,,0,,Boron,Boron,CA,Kern,0,1
75564,93599,9,7.5,0,1.5,218,0,,0,,Lockheed Advanced Dev Co,Palmdale,CA,Los Angeles,0,0
75565,93599,9,7.5,0,1.5,218,0,,0,,Palmdale,Palmdale,CA,Los Angeles,0,1
75567,93601,8,7.5,0,0.5,144,0,,0,,Nipinnawassee,Ahwahnee,CA,Madera,0,0
75566,93601,8,7.5,0,0.5,144,0,,0,,Ahwahnee,Ahwahnee,CA,Madera,0,1
75569,93602,8.225,7.5,0,0.725,99,0,,0,,Pineridge,Auberry,CA,Fresno,0,0
75568,93602,8.225,7.5,0,0.725,99,0,,0,,Auberry,Auberry,CA,Fresno,0,1
75570,93603,8,7.5,0,0.5,162,0,,0,,Badger,Badger,CA,Tulare,0,1
75571,93603,8,7.5,0,0.5,162,0,,0,,Miramonte,Badger,CA,Tulare,0,0
75572,93604,8,7.5,0,0.5,144,0,,0,,Bass Lake,Bass Lake,CA,Madera,0,1
75573,93605,8.225,7.5,0,0.725,99,0,,0,,Big Creek,Big Creek,CA,Fresno,0,1
75574,93606,8.225,7.5,0,0.725,99,0,,0,,Biola,Biola,CA,Fresno,0,1
75575,93607,8.225,7.5,0,0.725,99,0,,0,,Burrel,Burrel,CA,Fresno,0,1
75576,93607,8.225,7.5,0,0.725,99,0,,0,,Riverdale,Burrel,CA,Fresno,0,0
75578,93608,8.225,7.5,0,0.725,99,0,,0,,Three Rocks,Cantua Creek,CA,Fresno,0,0
75577,93608,8.225,7.5,0,0.725,99,0,,0,,Cantua Creek,Cantua Creek,CA,Fresno,0,1
75579,93609,8.225,7.5,0,0.725,99,0,,0,,Caruthers,Caruthers,CA,Fresno,0,1
75581,93610,8,7.5,0,0.5,144,0,,0,,Fairmead,Chowchilla,CA,Madera,0,0
75582,93610,8,7.5,0,0.5,144,0,,0,,Sharon,Chowchilla,CA,Madera,0,0
75580,93610,8,7.5,0,0.5,144,0,,0,,Chowchilla,Chowchilla,CA,Madera,0,1
75583,93611,8.225,7.5,0,0.725,99,0,,0,,Clovis,Clovis,CA,Fresno,0,1
75584,93612,8.225,7.5,0,0.725,99,0,,0,,Clovis,Clovis,CA,Fresno,0,1
75585,93613,8.225,7.5,0,0.725,99,0,,0,,Clovis,Clovis,CA,Fresno,0,1
75586,93614,8,7.5,0,0.5,144,0,,0,,Coarsegold,Coarsegold,CA,Madera,0,1
75587,93615,8,7.5,0,0.5,162,0,,0,,Cutler,Cutler,CA,Tulare,0,1
75588,93616,8.225,7.5,0,0.725,99,0,,0,,Del Rey,Del Rey,CA,Fresno,0,1
75590,93618,8,7.5,0,0.5,162,0,,0,,London,Dinuba,CA,Tulare,0,0
75589,93618,8.75,7.5,0,0.5,162,0.75,165,0,,Dinuba,Dinuba,CA,Tulare,0,1
75591,93619,8.225,7.5,0,0.725,99,0,,0,,Clovis,Clovis,CA,Fresno,0,1
75592,93620,7.5,7.5,0,0,,0,,0,,Dos Palos,Dos Palos,CA,Merced,0,1
75593,93621,8.225,7.5,0,0.725,99,0,,0,,Dunlap,Dunlap,CA,Fresno,0,1
75597,93622,8.225,7.5,0,0.725,99,0,,0,,Firebaugh,Firebaugh,CA,Fresno,0,1
75598,93623,8,7.5,0,0.5,103,0,,0,,Fish Camp,Fish Camp,CA,Mariposa,0,1
75599,93624,8.225,7.5,0,0.725,99,0,,0,,Five Points,Five Points,CA,Fresno,0,1
75600,93625,8.225,7.5,0,0.725,99,0,,0,,Fowler,Fowler,CA,Fresno,0,1
75601,93626,8.225,7.5,0,0.725,99,0,,0,,Friant,Friant,CA,Fresno,0,1
75602,93627,8.225,7.5,0,0.725,99,0,,0,,Helm,Helm,CA,Fresno,0,1
75603,93628,8.225,7.5,0,0.725,99,0,,0,,Hume,Hume,CA,Fresno,0,1
75604,93628,8.225,7.5,0,0.725,99,0,,0,,Miramonte,Hume,CA,Fresno,0,0
75605,93630,8.225,7.5,0,0.725,99,0,,0,,Kerman,Kerman,CA,Fresno,0,1
75606,93631,8.225,7.5,0,0.725,99,0,,0,,Kingsburg,Kingsburg,CA,Fresno,0,1
75607,93633,8,7.5,0,0.5,162,0,,0,,Grant Grove,Kings Canyon National Pk,CA,Tulare,0,0
75609,93633,8,7.5,0,0.5,162,0,,0,,Miramonte,Kings Canyon National Pk,CA,Tulare,0,0
75610,93633,8,7.5,0,0.5,162,0,,0,,Wilsonia,Kings Canyon National Pk,CA,Tulare,0,0
75608,93633,8,7.5,0,0.5,162,0,,0,,Kings Canyon National Pk,Kings Canyon National Pk,CA,Tulare,0,1
75613,93634,8.225,7.5,0,0.725,99,0,,0,,Lakeshore,Lakeshore,CA,Fresno,0,1
75614,93634,8.225,7.5,0,0.725,99,0,,0,,Shaver Lake,Lakeshore,CA,Fresno,0,0
75618,93635,8,7.5,0,0,,0.5,104,0,,Los Banos,Los Banos,CA,Merced,0,1
75619,93636,8,7.5,0,0.5,144,0,,0,,Madera,Madera,CA,Madera,0,1
75621,93637,8,7.5,0,0.5,144,0,,0,,Berenda,Madera,CA,Madera,0,0
75620,93637,8,7.5,0,0.5,144,0,,0,,Madera,Madera,CA,Madera,0,1
75622,93638,8,7.5,0,0.5,144,0,,0,,Madera,Madera,CA,Madera,0,1
75623,93639,8,7.5,0,0.5,144,0,,0,,Madera,Madera,CA,Madera,0,1
75624,93640,8.225,7.5,0,0.725,99,0,,0,,Mendota,Mendota,CA,Fresno,0,1
75626,93641,8.225,7.5,0,0.725,99,0,,0,,Pinehurst,Miramonte,CA,Fresno,0,0
75625,93641,8.225,7.5,0,0.725,99,0,,0,,Miramonte,Miramonte,CA,Fresno,0,1
75627,93642,8.225,7.5,0,0.725,99,0,,0,,Mono Hot Springs,Mono Hot Springs,CA,Fresno,0,1
75628,93642,8.225,7.5,0,0.725,99,0,,0,,Shaver Lake,Mono Hot Springs,CA,Fresno,0,0
75630,93643,8,7.5,0,0.5,144,0,,0,,North Fork,North Fork,CA,Madera,0,1
75631,93644,8,7.5,0,0.5,144,0,,0,,Oakhurst,Oakhurst,CA,Madera,0,1
75632,93645,8,7.5,0,0.5,144,0,,0,,O Neals,O Neals,CA,Madera,0,1
75634,93646,8.225,7.5,0,0.725,99,0,,0,,Squaw Valley,Orange Cove,CA,Fresno,0,0
75633,93646,8.225,7.5,0,0.725,99,0,,0,,Orange Cove,Orange Cove,CA,Fresno,0,1
75638,93647,8,7.5,0,0.5,162,0,,0,,East Orosi,Orosi,CA,Tulare,0,0
75639,93647,8,7.5,0,0.5,162,0,,0,,Orosi,Orosi,CA,Tulare,0,1
75640,93648,8.225,7.5,0,0.725,99,0,,0,,Parlier,Parlier,CA,Fresno,0,1
75641,93649,8.225,7.5,0,0.725,99,0,,0,,Piedra,Piedra,CA,Fresno,0,1
75643,93650,8.225,7.5,0,0.725,99,0,,0,,Pinedale,Fresno,CA,Fresno,0,0
75642,93650,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75645,93651,8.225,7.5,0,0.725,99,0,,0,,Prather,Prather,CA,Fresno,0,1
75646,93652,8.225,7.5,0,0.725,99,0,,0,,Raisin City,Raisin City,CA,Fresno,0,1
75647,93653,8,7.5,0,0.5,144,0,,0,,Raymond,Raymond,CA,Madera,0,1
75648,93654,8.225,7.5,0,0.725,99,0,,0,,Navelencia,Reedley,CA,Fresno,0,0
75649,93654,8.725,7.5,0,0.725,99,0.5,177,0,,Reedley,Reedley,CA,Fresno,0,1
75650,93656,8.225,7.5,0,0.725,99,0,,0,,Riverdale,Riverdale,CA,Fresno,0,1
75651,93657,8.225,7.5,0,0.725,99,0,,0,,Centerville,Sanger,CA,Fresno,0,0
75652,93657,8.225,7.5,0,0.725,99,0,,0,,Minkler,Sanger,CA,Fresno,0,0
75658,93657,8.225,7.5,0,0.725,99,0,,0,,Tivy Valley,Sanger,CA,Fresno,0,0
75653,93657,8.975,7.5,0,0.725,99,0.75,179,0,,Sanger,Sanger,CA,Fresno,0,1
75659,93660,8.225,7.5,0,0.725,99,0,,0,,San Joaquin,San Joaquin,CA,Fresno,0,1
75660,93661,7.5,7.5,0,0,,0,,0,,Santa Rita Park,Santa Rita Park,CA,Merced,0,1
75662,93662,8.225,7.5,0,0.725,99,0,,0,,Conejo,Selma,CA,Fresno,0,0
75663,93662,8.725,7.5,0,0.725,99,0.5,169,0,,Selma,Selma,CA,Fresno,0,1
75664,93664,8.225,7.5,0,0.725,99,0,,0,,Shaver Lake,Shaver Lake,CA,Fresno,0,1
75665,93665,7.5,7.5,0,0,,0,,0,,South Dos Palos,South Dos Palos,CA,Merced,0,1
75667,93666,8,7.5,0,0.5,162,0,,0,,Sultana,Sultana,CA,Tulare,0,1
75668,93667,8.225,7.5,0,0.725,99,0,,0,,Tollhouse,Tollhouse,CA,Fresno,0,1
75669,93668,8.225,7.5,0,0.725,99,0,,0,,Tranquillity,Tranquillity,CA,Fresno,0,1
75671,93669,8,7.5,0,0.5,144,0,,0,,Wishon,Wishon,CA,Madera,0,1
75670,93669,8,7.5,0,0.5,144,0,,0,,Bass Lake,Wishon,CA,Madera,0,0
75672,93670,8,7.5,0,0.5,162,0,,0,,Yettem,Yettem,CA,Tulare,0,1
75673,93673,8,7.5,0,0.5,162,0,,0,,Traver,Traver,CA,Tulare,0,1
75678,93675,8.225,7.5,0,0.725,99,0,,0,,Squaw Valley,Squaw Valley,CA,Fresno,0,1
75674,93675,8.225,7.5,0,0.725,99,0,,0,,Orange Cove,Squaw Valley,CA,Fresno,0,0
75679,93701,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75680,93702,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75681,93703,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75682,93704,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75683,93705,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75685,93706,8.225,7.5,0,0.725,99,0,,0,,Rolinda,Fresno,CA,Fresno,0,0
75684,93706,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75686,93707,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75687,93708,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75688,93709,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75689,93710,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75690,93711,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75691,93712,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75692,93714,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75693,93715,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75694,93716,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
75695,93717,8.225,7.5,0,0.725,99,0,,0,,Fresno,Fresno,CA,Fresno,0,1
