SKU,SalePrice,BaseCustomPrice,DisplayOrder,Weight
SHCH-VOL1-96-DLSW,79,79,2,2
SHCH-VOL1-96-PR,26.99,26.99,2,2
SHCH-VOL1-96-SLDW,39.99,39.99,2,0
SHCH-VOL1-DL-CUS,0,0,5,0
SHCH-VOL1-DLDW,108,0,2,2
SHCH-VOL1-DLSW,69,0,0,2
SHCH-VOL1-PR,19.99,0,999,2
SHCH-VOL1-SLDW,35.99,0,1,2
SHCH-VOL1-SW,0.99,0,999,0.05
SHCH-VOL1-SW,0.99,0.99,5,0
SHCH-VOL3-108-DLDW,128,128,3,2
SHCH-VOL3-108-DLSW,89,89,3,2
SHCH-VOL3-108-PR,32.99,32.99,3,2
SHCH-VOL3-108-SLDW,42.99,42.99,3,0
SHCH-VOL3-120-DLDW,138,138,4,2
SHCH-VOL3-120-DLSW,94,94,4,2
SHCH-VOL3-120-PR,37.99,37.99,4,2
SHCH-VOL3-120-SLDW,45.99,45.99,4,0
SHCH-VOL3-84-DLDW,108,108,1,2
SHCH-VOL3-84-DLSW,69,69,1,2
SHCH-VOL3-84-PR,19.99,19.99,1,2
SHCH-VOL3-84-SLDW,35.99,35.99,1,0
SHCH-VOL3-96-DLDW,118,118,2,2
SHCH-VOL3-96-DLSW,79,79,2,2
SHCH-VOL3-96-PR,26.99,26.99,2,2
SHCH-VOL3-96-SLDW,39.99,39.99,2,0
SHCH-VOL3-DL-CUS,0,0,5,0
SHCH-VOL3-DLDW,108,0,3,2
SHCH-VOL3-DLSW,69,0,1,2
SHCH-VOL3-PR,19.99,0,999,2
SHCH-VOL3-SLDW,35.99,0,0,2
SHCH-VOL3-SW,0.99,0,999,0.05
SHCH-VOL3-SW,0.99,0.99,5,0
SHFLNCH-M011,25,0,3,2
SHFLNCH-M011-108,35,35,2,2
SHFLNCH-M011-120,40,40,2,2
SHFLNCH-M011-84,25,25,1,2
SHFLNCH-M011-96,30,30,2,2
SHFLNCH-M011-CUS,0,0,5,1.4
SHFLNCH-M011-SW,0.99,0,999,0.05
SHFLNCH-M012,25,0,2,2
SHFLNCH-M012-108,35,35,2,2
SHFLNCH-M012-120,40,40,2,2
SHFLNCH-M012-84,25,25,1,2
SHFLNCH-M012-96,30,30,2,2
SHFLNCH-M012-CUS,0,0,5,1.4
SHFLNCH-M012-SW,0.99,0,999,0.05
SHFLNCH-M013,25,0,0,2
SHFLNCH-M013-108,35,35,2,2
SHFLNCH-M013-120,40,40,2,2
SHFLNCH-M013-84,25,25,1,2
SHFLNCH-M013-96,30,30,2,2
SHFLNCH-M013-CUS,0,0,5,1.4
SHFLNCH-M013-SW,0.99,0,999,0.05
SHFLNCH-M015,20,0,1,2
SHFLNCH-M015-108,35,35,2,2
SHFLNCH-M015-84,24,25,1,2
SHFLNCH-M015-96,30,30,2,2
SHFLNCH-M015-CUS,0,0,5,1.4
SHFLNCH-M015-SW,0.99,0,999,0.05
SHLNCH-J0105,39,0,1,2
SHLNCH-J0105-108,46,46,2,2
SHLNCH-J0105-120,49,49,2,2
SHLNCH-J0105-84,39,39,1,2
SHLNCH-J0105-96,44,44,2,2
SHLNCH-J0105-CUS,0,0,5,1.4
SHLNCH-J0105-SW,0.99,0,999,0.05
SHLNCH-J0106,39,0,0,2
SHLNCH-J0106-108,46,46,2,2
SHLNCH-J0106-120,49,49,2,2
SHLNCH-J0106-84,39,39,1,2
SHLNCH-J0106-96,44,44,2,2
SHLNCH-J0106-CUS,0,0,5,1.4
SHLNCH-J0106-SW,0.99,0,999,0.05
Special-Order-Custom,0,0,0,1
SS-CYO-BN,499,0,999,5
SS-CYO-RU,210,0,999,5
SS-ROM,0,0,0,0
SS-ROM-CAS,0,0,1,2.4
SS-ROM-FSL,0,0,3,2.4
SS-ROM-RLX,0,0,4,2.4
SS-ROM-SFL,0,0,2,2.4
SS-SBN1-108-RU,289,289,3,6
SS-SBN1-120-RU,299,299,4,6
SS-SBN1-84-RU,259,259,1,5
SS-SBN1-96-RU,279,279,2,5
SS-SBN1-RU,259,0,0,5
SS-SBN1-RU-CUS,0,0,5,2.4
SS-SBN11,179,0,999,5
SS-SBN11-108,199,199,3,6
SS-SBN11-120,209,209,4,6
SS-SBN11-84,179,179,1,5
SS-SBN11-96,189,189,2,5
SS-SBN11-CUS,0,0,5,2.4
SS-SBN11-FB,45,45,2,1
SS-SBN11-SW,0.6,0,999,0.05
SS-SBR13,179,0,0,5
SS-SBR13-108,199,199,3,6
SS-SBR13-108-RU,289,289,3,6
SS-SBR13-120,209,209,4,6
SS-SBR13-120-RU,299,299,4,6
SS-SBR13-84,179,179,1,5
SS-SBR13-84-RU,259,259,1,5
SS-SBR13-96,189,189,2,5
SS-SBR13-96-RU,279,279,2,5
SS-SBR13-CUS,0,0,5,2.4
SS-SBR13-FB,45,45,1,1
SS-SBR13-RU,259,0,0,5
SS-SBR13-RU-CUS,0,0,5,2.4
SS-SBR13-SW,0.6,0,0,0.05
SS-SCB01,179,0,999,5
SS-SCB01-108,199,199,3,6
SS-SCB01-120,209,209,4,6
SS-SCB01-84,179,179,1,5
SS-SCB01-84-RU,259,259,1,5
SS-SCB01-96,189,189,2,5
SS-SCB01-CUS,0,0,5,2.4
SS-SCB01-FB,45,45,4,1
SS-SCB01-RU,259,0,0,5
SS-SCB01-SW,0.6,0,999,0.05
SS-SCB02-96-RU,279,279,2,5
SS-SCB03-108-RU,289,289,3,6
SS-SCB04-120-RU,299,299,4,6
SS-SCB04-RU-CUS,0,0,5,2.4
SS-SCY22,179,0,999,5
SS-SCY22-108-RU,289,289,3,6
SS-SCY22-120-RU,299,299,4,6
SS-SCY22-84-RU,259,259,1,5
SS-SCY22-96-RU,279,279,2,5
SS-SCY22-FB,45,45,3,1
SS-SCY22-RU,259,0,0,5
SS-SCY22-RU-CUS,0,0,5,2.4
SS-SCY22-SW,0.6,0,999,0.05
SS-SG05,179,0,0,5
SS-SG05-108,199,199,3,6
SS-SG05-108-RU,289,289,3,6
SS-SG05-120,209,209,4,6
SS-SG05-120-RU,299,299,4,6
SS-SG05-84,179,179,1,5
SS-SG05-84-RU,259,259,1,5
SS-SG05-96,189,189,2,5
SS-SG05-96-RU,279,279,2,5
SS-SG05-CUS,0,0,5,0
SS-SG05-FB,45,45,9,1
SS-SG05-RU,259,0,0,5
SS-SG05-RU-CUS,0,0,5,2.4
SS-SG05-SW,0.6,0,999,0.05
SS-SG17,179,0,0,5
SS-SG17-108-RU,289,289,3,6
SS-SG17-120-RU,299,299,4,6
SS-SG17-84-RU,259,259,1,5
SS-SG17-96-RU,279,279,2,5
SS-SG17-FB,45,45,11,1
SS-SG17-RU,259,0,0,5
SS-SG17-RU-CUS,0,0,5,2.4
SS-SG17-SW,0.6,0,999,0.05
SS-SGD21,179,0,0,5
SS-SGD21-108,199,199,3,6
SS-SGD21-108-RU,289,289,3,6
SS-SGD21-120,209,209,4,6
SS-SGD21-120-RU,299,299,4,6
SS-SGD21-84,179,179,1,5
SS-SGD21-84-RU,259,259,1,5
SS-SGD21-96,189,189,2,5
SS-SGD21-96-RU,279,279,2,5
SS-SGD21-CUS,0,0,5,2.4
SS-SGD21-FB,45,45,5,1
SS-SGD21-RU,259,0,0,5
SS-SGD21-RU-CUS,0,0,5,2.4
SS-SGD21-SW,0.6,0,999,0.05
SS-SMB19,179,0,999,5
SS-SMB19-108,199,199,3,6
SS-SMB19-108-RU,289,289,3,6
SS-SMB19-120,209,209,4,6
SS-SMB19-120-RU,299,299,4,6
SS-SMB19-84,179,179,1,5
SS-SMB19-84-RU,259,259,1,5
SS-SMB19-96,189,189,2,5
SS-SMB19-96-RU,279,279,2,5
SS-SMB19-CUS,0,0,5,2.4
SS-SMB19-FB,45,45,7,1
SS-SMB19-RU,259,0,0,5
SS-SMB19-RU-CUS,0,0,5,2.4
SS-SMB19-SW,0.6,0,999,0.05
SS-SMR04,179,0,0,5
SS-SMR04-108,199,199,3,6
SS-SMR04-108-RU,289,289,3,6
SS-SMR04-120,209,209,4,6
SS-SMR04-120-RU,299,299,4,6
SS-SMR04-84,179,179,1,5
SS-SMR04-84-RU,259,259,1,5
SS-SMR04-96,189,189,2,5
SS-SMR04-96-RU,279,279,2,5
SS-SMR04-CUS,0,0,5,2.4
SS-SMR04-FB,45,45,6,1
SS-SMR04-RU,259,0,0,5
SS-SMR04-RU-CUS,0,0,5,2.4
SS-SMR04-SW,0.6,0,999,0.05
SS-SPW28,179,0,999,5
SS-SPW28-108,199,199,3,6
SS-SPW28-108-RU,289,289,3,6
SS-SPW28-120,299,299,4,6
SS-SPW28-84,179,179,1,5
SS-SPW28-84-RU,259,259,1,5
SS-SPW28-96,189,189,2,5
SS-SPW28-96-RU,279,279,2,5
SS-SPW28-CUS,0,0,5,0
SS-SPW28-CUS,0,0,5,2.4
SS-SPW28-FB,45,45,8,1
SS-SPW28-RU,100,0,0,5
SS-SPW28-RU-CUS,0,0,5,2.4
SS-SPW28-SW,0.6,0,999,0.05
SS-SSB02,179,0,999,5
SS-SSB02-108,199,199,3,6
SS-SSB02-108-RU,289,289,3,6
SS-SSB02-120,209,209,4,6
SS-SSB02-120-RU,299,299,4,6
SS-SSB02-84,179,179,1,5
SS-SSB02-84-RU,259,259,1,5
SS-SSB02-96,189,189,2,5
SS-SSB02-96-RU,279,279,2,5
SS-SSB02-CUS,0,0,5,2.4
SS-SSB02-FB,45,45,10,1
SS-SSB02-RU,259,0,999,5
SS-SSB02-RU-CUS,0,0,5,2.4
SS-SSB02-SW,0.6,0,999,0.05
SS-STG16,179,0,999,5
SS-STG16-108,199,199,3,6
SS-STG16-108-RU,289,289,3,6
SS-STG16-120,209,209,4,6
SS-STG16-120-RU,299,299,4,6
SS-STG16-84,179,179,1,5
SS-STG16-84-RU,259,259,1,5
SS-STG16-96,189,189,2,5
SS-STG16-96-RU,279,279,2,5
SS-STG16-CUS,0,0,5,2.4
SS-STG16-FB,45,45,12,1
SS-STG16-RU,259,0,0,5
SS-STG16-RU-CUS,0,0,5,2.4
SS-STG16-SW,0.6,0,999,0.05
SSRW-LF935,159,0,999,5
SSRW-LF935-108,184,184,3,6
SSRW-LF935-120,194,194,4,6
SSRW-LF935-84,159,159,1,5
SSRW-LF935-96,174,174,2,5
SSRW-LF935-CUS,0,0,5,2.4
SSRW-LF935-SW,1.99,0,999,0.05
SSRW-LF951,159,0,999,6
SSRW-LF951-108,184,184,3,7
SSRW-LF951-120,194,194,4,8
SSRW-LF951-84,159,159,1,6
SSRW-LF951-96,174,174,2,7
SSRW-LF951-CUS,0,0,5,2.4
SSRW-LF951-SW,1.99,0,999,0.05
SSRW-LF952,159,0,999,6
SSRW-LF952-108,184,184,3,7
SSRW-LF952-120,194,194,4,8
SSRW-LF952-84,159,159,1,6
SSRW-LF952-96,174,174,2,7
SSRW-LF952-CUS,0,0,5,2.4
SSRW-LF952-SW,1.99,0,999,0.05
SSRW-LF953,159,0,999,6
SSRW-LF953-108,184,184,3,7
SSRW-LF953-120,194,194,4,8
SSRW-LF953-84,159,159,1,6
SSRW-LF953-96,174,174,2,7
SSRW-LF953-CUS,0,0,5,2.4
SSRW-LF953-SW,1.99,0,999,0.05
SSRW-LF954,174,0,999,5
SSRW-LF954-108,184,184,3,6
SSRW-LF954-120,194,194,4,6
SSRW-LF954-84,159,159,1,5
SSRW-LF954-96,174,174,2,5
SSRW-LF954-CUS,0,0,5,2.4
SSRW-LF954-SW,1.99,0,999,0.05
SSRW-LF956,159,0,999,6
SSRW-LF956-108,184,184,3,7
SSRW-LF956-120,194,194,4,8
SSRW-LF956-84,159,159,1,6
SSRW-LF956-96,174,174,2,7
SSRW-LF956-CUS,0,0,5,2.4
SSRW-LF956-SW,1.99,0,999,0.05
SSRW-LF959,159,0,999,6
SSRW-LF959-108,184,184,3,7
SSRW-LF959-120,194,194,4,8
SSRW-LF959-84,159,159,1,6
SSRW-LF959-96,174,174,2,7
SSRW-LF959-CUS,0,0,5,2.4
SSRW-LF959-SW,1.99,0,999,0.05
SSRW-ROM,0,0,999,0
SSRW-ROM-CAS,0,0,1,2.4
SSRW-ROM-FSL,0,0,3,2.4
SSRW-ROM-RLX,0,0,4,2.4
SSRW-ROM-SFL,0,0,2,2.4
SSTF-1,189,0,999,5
SSTF-1-108,219,219,3,6
SSTF-1-120,234,234,4,6
SSTF-1-84,189,189,1,5
SSTF-1-96,204,204,2,5
SSTF-1-CUS,0,0,5,2.4
SSTF-1-SW,0.99,0,999,0.05
SSTF-2,189,0,999,5
SSTF-2-108,219,219,3,6
SSTF-2-120,234,234,4,6
SSTF-2-84,189,189,1,5
SSTF-2-96,204,204,2,5
SSTF-2-CUS,0,0,5,2.4
SSTF-2-SW,0.99,0,999,0.05
SSTF-3,189,0,999,5
SSTF-3-108,219,219,3,6
SSTF-3-120,234,234,4,6
SSTF-3-84,189,189,1,5
SSTF-3-96,204,204,2,5
SSTF-3-CUS,0,0,5,2.4
SSTF-3-SW,0.99,0,999,0.05
SSTF-4,189,0,999,5
SSTF-4-108,219,219,3,6
SSTF-4-120,234,234,4,6
SSTF-4-84,189,189,1,5
SSTF-4-96,204,204,2,5
SSTF-4-CUS,0,0,5,2.4
SSTF-4-SW,0.99,0,999,0.05
SSTF-5,189,0,999,5
SSTF-5-108,219,219,3,6
SSTF-5-120,234,234,4,6
SSTF-5-84,189,189,1,5
SSTF-5-96,204,204,2,5
SSTF-5-CUS,0,0,5,2.4
SSTF-5-SW,0.99,0,999,0.05
SSTF-6,189,0,999,5
SSTF-6-108,219,219,3,6
SSTF-6-120,234,234,4,6
SSTF-6-84,189,189,1,5
SSTF-6-96,204,204,2,5
SSTF-6-CUS,0,0,5,2.4
SSTF-6-SW,0.99,0,999,0.05
SSTF-7,189,0,999,5
SSTF-7-108,219,219,3,6
SSTF-7-120,234,234,4,6
SSTF-7-84,189,189,1,5
SSTF-7-96,204,204,2,5
SSTF-7-CUS,0,0,5,2.4
SSTF-7-SW,0.99,0,999,0.05
SSTF-8,189,0,999,5
SSTF-8-108,219,219,3,6
SSTF-8-120,234,234,4,6
SSTF-8-84,189,189,1,5
SSTF-8-96,204,204,2,5
SSTF-8-CUS,0,0,5,2.4
SSTF-8-SW,0.99,0,999,0.05
tes11123,2,0,1,1
tes11123,2,0,1,1
tes11124,2,0,1,1
Test SKu,79,0,0,1
Test-PRTW-D32-63,1200,0,0,1
test-tu,12,0,0,2.3
test4530,60,0,0,12.05
testaaa,0,0,0,1
VCCH-VET1201,55,0,0,5
VCCH-VET1201-108,55,55,3,6
VCCH-VET1201-120,139,139,4,6
VCCH-VET1201-84,99,45,1,5
VCCH-VET1201-96,119,119,2,6
VCCH-VET1201-CUS,0,0,5,2.4
VCCH-VET1201-SW,0.99,0,999,0.05
VCCH-VET12010,99,0,999,5
VCCH-VET12010-108,129,129,2,6
VCCH-VET12010-120,139,139,2,6
VCCH-VET12010-84,99,99,1,5
VCCH-VET12010-96,119,119,2,6
VCCH-VET12010-CUS,0,0,5,2.4
VCCH-VET12010-SW,0.99,0,999,0.05
VCCH-VET1202,99,0,999,5
VCCH-VET1202-108,129,129,2,6
VCCH-VET1202-120,139,139,2,6
VCCH-VET1202-84,99,99,1,5
VCCH-VET1202-96,119,119,2,6
VCCH-VET1202-CUS,0,0,5,2.4
VCCH-VET1202-SW,0.99,0,999,0.05
VCCH-VET1203,99,0,999,5
VCCH-VET1203-108,129,129,2,6
VCCH-VET1203-120,139,139,2,6
VCCH-VET1203-84,99,99,1,5
VCCH-VET1203-96,119,119,2,6
VCCH-VET1203-CUS,0,0,5,2.4
VCCH-VET1203-SW,0.99,0,999,0.05
VCCH-VET1204,99,0,999,5
VCCH-VET1204-108,129,129,2,6
VCCH-VET1204-120,139,139,2,6
VCCH-VET1204-84,99,99,1,5
VCCH-VET1204-96,119,119,2,6
VCCH-VET1204-CUS,0,0,5,2.4
VCCH-VET1204-SW,0.99,0,999,0.05
VCCH-VET1205,99,0,999,5
VCCH-VET1205-108,129,129,2,6
VCCH-VET1205-120,139,139,2,6
VCCH-VET1205-84,99,99,1,5
VCCH-VET1205-96,119,119,2,6
VCCH-VET1205-CUS,0,0,5,2.4
VCCH-VET1205-SW,0.99,0,999,0.05
VCCH-VET1206,99,0,999,5
VCCH-VET1206-108,129,129,2,6
VCCH-VET1206-120,139,139,2,6
VCCH-VET1206-84,99,99,1,5
VCCH-VET1206-96,119,119,2,6
VCCH-VET1206-CUS,0,0,5,2.4
VCCH-VET1206-SW,0.99,0,999,0.05
VCCH-VET1207,99,0,999,5
VCCH-VET1207-108,129,129,2,6
VCCH-VET1207-120,139,139,2,6
VCCH-VET1207-84,99,99,1,5
VCCH-VET1207-96,119,119,2,6
VCCH-VET1207-CUS,0,0,5,2.4
VCCH-VET1207-SW,0.99,0,999,0.05
VCCH-VET1208,99,0,999,5
VCCH-VET1208-108,129,129,2,6
VCCH-VET1208-120,139,139,2,6
VCCH-VET1208-84,99,99,1,5
VCCH-VET1208-96,119,119,2,6
VCCH-VET1208-CUS,0,0,5,2.4
VCCH-VET1208-SW,0.99,0,999,0.05
VCCH-VET1209,99,0,999,5
VCCH-VET1209-108,129,129,2,6
VCCH-VET1209-120,139,139,2,6
VCCH-VET1209-84,99,99,1,5
VCCH-VET1209-96,119,119,2,6
VCCH-VET1209-CUS,0,0,5,2.4
VCCH-VET1209-SW,0.99,0,999,0.05
VPCH-110602,79,0,5,5
VPCH-110602-108,104,104,3,6
VPCH-110602-108-GRBO,104,104,3,6
VPCH-110602-120,114,114,4,7
VPCH-110602-120-GRBO,114,114,4,7
VPCH-110602-84,79,79,1,5
VPCH-110602-84-GRBO,79,79,1,5
VPCH-110602-96,94,94,2,6
VPCH-110602-96-GRBO,94,94,2,6
VPCH-110602-CUS,0,0,5,2.4
VPCH-110602-FB,18,18,8,1
VPCH-110602-GRBO,79,0,6,5
VPCH-110602-SW,0.99,0,999,0.05
VPCH-120601,79,0,0,5
VPCH-120601-108,104,104,2,6
VPCH-120601-120,114,114,2,7
VPCH-120601-84,79,79,1,5
VPCH-120601-96,94,94,2,6
VPCH-120601-CUS,0,0,5,2.4
VPCH-120601-FB,18,18,4,1
VPCH-120601-SW,0.99,0,999,0.05
VPCH-141113,79,0,18,5
VPCH-141113-108,104,104,2,6
VPCH-141113-120,114,114,2,7
VPCH-141113-84,79,79,1,5
VPCH-141113-96,94,94,2,6
VPCH-141113-CUS,0,0,5,2.4
VPCH-141113-FB,18,18,11,1
VPCH-141113-SW,0.99,0,999,0.05
VPCH-145002,79,0,13,5
VPCH-145002-108,104,104,2,6
VPCH-145002-108-GRBO,104,104,3,6
VPCH-145002-120,114,114,2,7
VPCH-145002-120-GRBO,114,114,4,7
VPCH-145002-84,79,79,1,5
VPCH-145002-84-GRBO,79,79,1,5
VPCH-145002-96,94,94,2,6
VPCH-145002-96-GRBO,94,94,2,6
VPCH-145002-CUS,0,0,5,2.4
VPCH-145002-FB,18,18,9,1
VPCH-145002-GRBO,79,0,14,5
VPCH-145002-SW,0.99,0,999,0.05
VPCH-184005,79,0,2,5
VPCH-184005-108,104,104,2,6
VPCH-184005-108-GRBO,104,104,3,6
VPCH-184005-120,114,114,2,7
VPCH-184005-120-GRBO,114,114,4,7
VPCH-184005-84,79,79,1,5
VPCH-184005-84-GRBO,79,79,1,5
VPCH-184005-96,94,94,2,6
VPCH-184005-96-GRBO,94,94,2,6
VPCH-184005-CUS,0,0,5,2.4
VPCH-184005-FB,18,18,7,1
VPCH-184005-GRBO,79,0,2,5
VPCH-184005-SW,0.99,0,999,0.05
VPCH-190622,79,0,15,5
VPCH-190622-108,104,104,2,6
VPCH-190622-108-GRBO,104,104,3,6
VPCH-190622-120,114,114,2,7
VPCH-190622-120-GRBO,114,114,4,7
VPCH-190622-84,79,79,1,5
VPCH-190622-84-GRBO,79,79,1,5
VPCH-190622-96,94,94,2,6
VPCH-190622-96-GRBO,94,94,2,6
VPCH-190622-CUS,0,0,5,2.4
VPCH-190622-FB,18,18,3,1
VPCH-190622-GRBO,79,0,16,5
VPCH-190622-SW,0.99,0,999,0.05
VPCH-190912,79,0,7,5
VPCH-190912-108,104,104,2,6
VPCH-190912-108-GRBO,104,104,3,6
VPCH-190912-120,114,114,2,7
VPCH-190912-120-GRBO,114,114,4,7
VPCH-190912-84,79,79,1,5
VPCH-190912-84-GRBO,79,79,1,5
VPCH-190912-96,94,94,2,6
VPCH-190912-96-GRBO,94,94,2,6
VPCH-190912-CUS,0,0,5,2.4
VPCH-190912-FB,18,18,5,1
VPCH-190912-GRBO,79,0,8,5
VPCH-190912-SW,0.99,0,999,0.05
VPCH-192018,79,0,9,5
VPCH-192018-108,104,104,2,6
VPCH-192018-108-GRBO,104,104,3,6
VPCH-192018-120,114,114,2,7
VPCH-192018-120-GRBO,114,114,4,7
VPCH-192018-84,79,79,1,5
VPCH-192018-84-GRBO,79,79,1,5
VPCH-192018-96,94,94,2,6
VPCH-192018-96-GRBO,94,94,2,6
VPCH-192018-CUS,0,0,5,2.4
VPCH-192018-FB,18,18,1,1
VPCH-192018-GRBO,79,0,10,5
VPCH-192018-SW,0.99,0,999,0.05
VPCH-192315,79,0,3,5
VPCH-192315-108,104,104,2,6
VPCH-192315-108-GRBO,104,104,3,6
VPCH-192315-120,114,114,2,7
VPCH-192315-120-GRBO,114,114,4,7
VPCH-192315-84,79,79,1,5
VPCH-192315-84-GRBO,79,79,1,5
VPCH-192315-96,94,94,2,6
VPCH-192315-96-GRBO,94,94,2,6
VPCH-192315-CUS,0,0,5,2.4
VPCH-192315-FB,18,18,2,1
VPCH-192315-GRBO,79,0,4,5
VPCH-192315-SW,0.99,0,999,0.05
VPCH-193810,79,0,17,5
VPCH-193810-96,94,94,2,6
VPCH-193810-SW,0.99,0,999,0.05
VPCH-194007,79,0,19,5
VPCH-194007-108,104,104,2,6
VPCH-194007-108,104,104,3,6
VPCH-194007-108-GRBO,104,104,3,6
VPCH-194007-120,114,114,2,7
VPCH-194007-120,114,114,4,7
VPCH-194007-120-GRBO,114,114,4,7
VPCH-194007-84,79,79,1,5
VPCH-194007-84,79,79,1,5
VPCH-194007-84-GRBO,79,79,1,5
VPCH-194007-96,94,94,2,6
VPCH-194007-96-GRBO,94,94,2,6
VPCH-194007-CUS,0,0,0,2.4
VPCH-194007-CUS,0,0,5,2.4
VPCH-194007-FB,18,18,10,1
VPCH-194007-GRBO,79,0,20,5
VPCH-194007-SW,0.99,0,999,0.05
VPCH-194023,79,0,11,5
VPCH-194023-108,104,104,2,6
VPCH-194023-108-GRBO,104,104,3,6
VPCH-194023-120,114,114,2,7
VPCH-194023-120-GRBO,114,114,4,7
VPCH-194023-84,79,79,1,5
VPCH-194023-84-GRBO,79,79,1,5
VPCH-194023-96,94,94,2,6
VPCH-194023-96-GRBO,94,94,2,6
VPCH-194023-CUS,0,0,5,2.4
VPCH-194023-FB,18,18,6,1
VPCH-194023-GRBO,79,0,12,5
VPCH-194023-SW,0.99,0,999,0.05
VPCH-ROM,0,0,0,0
VPCH-ROM-CAS,0,0,1,2.4
VPCH-ROM-FSL,0,0,3,2.4
VPCH-ROM-RLX,0,0,4,2.4
VPCH-ROM-SFL,0,0,2,2.4
VPCH-VET1211,149,0,999,9
VPCH-VET1211-108,169,169,2,10
VPCH-VET1211-120,179,179,2,11
VPCH-VET1211-84,149,149,1,9
VPCH-VET1211-96,159,159,2,10
VPCH-VET1211-CUS,0,0,5,2.4
VPCH-VET1211-SW,0.99,0,999,0.05
VPCH-VET1212,149,0,999,9
VPCH-VET1212-108,169,169,2,10
VPCH-VET1212-120,179,179,2,11
VPCH-VET1212-84,149,149,1,9
VPCH-VET1212-96,159,159,2,10
VPCH-VET1212-CUS,0,0,5,2.4
VPCH-VET1212-SW,0.99,0,999,0.05
VPCH-VET1213,149,0,999,9
VPCH-VET1213-108,169,169,2,10
VPCH-VET1213-120,179,179,2,11
VPCH-VET1213-84,149,149,1,9
VPCH-VET1213-96,159,159,2,10
VPCH-VET1213-CUS,0,0,5,2.4
VPCH-VET1213-SW,0.99,0,999,0.05
VPCH-VET1214,149,0,999,9
VPCH-VET1214-108,169,169,2,10
VPCH-VET1214-120,179,179,2,11
VPCH-VET1214-84,149,149,1,9
VPCH-VET1214-96,159,159,2,10
VPCH-VET1214-CUS,0,0,5,2.4
VPCH-VET1214-SW,0.99,0,999,0.05
VPCH-VET1215,149,0,999,9
VPCH-VET1215-108,169,169,2,10
VPCH-VET1215-120,179,179,2,11
VPCH-VET1215-84,149,149,1,9
VPCH-VET1215-96,159,159,2,10
VPCH-VET1215-CUS,0,0,5,2.4
VPCH-VET1215-SW,0.99,0,999,0.05
VPCH-VET1216,149,0,999,9
VPCH-VET1216-108,169,169,2,10
VPCH-VET1216-120,179,179,2,11
VPCH-VET1216-84,149,149,1,9
VPCH-VET1216-96,159,159,2,10
VPCH-VET1216-CUS,0,0,5,2.4
VPCH-VET1216-SW,0.99,0,999,0.05
VPCH-VET1217,149,0,999,9
VPCH-VET1217-108,169,169,2,10
VPCH-VET1217-120,179,179,2,11
VPCH-VET1217-84,149,149,1,9
VPCH-VET1217-96,159,159,2,10
VPCH-VET1217-CUS,0,0,5,2.4
VPCH-VET1217-SW,0.99,0,999,0.05
VPCH-VET1218,149,0,999,9
VPCH-VET1218-108,169,169,2,10
VPCH-VET1218-120,179,179,2,11
VPCH-VET1218-84,149,149,1,9
VPCH-VET1218-96,159,159,2,10
VPCH-VET1218-CUS,0,0,5,2.4
VPCH-VET1218-SW,0.99,0,999,0.05
VPCH-VET1219,149,0,999,9
VPCH-VET1219-108,169,169,2,10
VPCH-VET1219-120,179,179,2,11
VPCH-VET1219-84,149,149,1,9
VPCH-VET1219-96,159,159,2,10
VPCH-VET1219-CUS,0,0,5,2.4
VPCH-VET1219-SW,0.99,0,999,0.05
