Part Number,Description,Quantity of Products,ETA Backorder date,DISCONTINUED,Qty
""VPCH-194023-96"",""Signature Midnight Blue Blackout Velvet Curtain"",""23"","""",""No"",""""
""VPCH-194023-108"",""Signature Midnight Blue Blackout Velvet Curtain"",""83"","""",""No"",""""
""VPCH-194023-120"",""Signature Midnight Blue Blackout Velvet Curtain"",""42"","""",""No"",""""
""VPCH-192018-84"",""Signature Burgundy Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-192018-96"",""Signature Burgundy Blackout Velvet Curtain"",""141"","""",""No"",""""
""VPCH-192018-108"",""Signature Burgundy Blackout Velvet Curtain"",""184"","""",""No"",""""
""VPCH-192018-120"",""Signature Burgundy Blackout Velvet Curtain"",""79"","""",""No"",""""
""VPCH-190912-84"",""Signature Java Blackout Velvet Curtain"",""29"","""",""No"",""""
""VPCH-190912-96"",""Signature Java Blackout Velvet Curtain"",""172"","""",""No"",""""
""VPCH-190912-108"",""Signature Java Blackout Velvet Curtain"",""233"","""",""No"",""""
""VPCH-190912-120"",""Signature Java Blackout Velvet Curtain"",""108"","""",""No"",""""
""VPCH-110602-84"",""Signature Off White Blackout Velvet Curtain"",""66"","""",""No"",""""
""VPCH-110602-96"",""Signature Off White Blackout Velvet Curtain"",""83"","""",""No"",""""
""VPCH-110602-108"",""Signature Off White Blackout Velvet Curtain"",""208"","""",""No"",""""
""VPCH-110602-120"",""Signature Off White Blackout Velvet Curtain"",""109"","""",""No"",""""
""VPCH-192315-84"",""Signature Eggplant Blackout Velvet Curtain"",""44"","""",""No"",""""
""VPCH-192315-96"",""Signature Eggplant Blackout Velvet Curtain"",""163"","""",""No"",""""
""VPCH-192315-108"",""Signature Eggplant Blackout Velvet Curtain"",""274"","""",""No"",""""
""VPCH-192315-120"",""Signature Eggplant Blackout Velvet Curtain"",""149"","""",""No"",""""
""BOCH-KC25-84"",""Seville Grey & Gold Blackout Curtain"",""85"","""",""No"",""""
""BOCH-KC25-96"",""Seville Grey & Gold Blackout Curtain"",""104"","""",""No"",""""
""BOCH-KC25-108"",""Seville Grey & Gold Blackout Curtain"",""97"","""",""No"",""""
""BOCH-KC25-120"",""Seville Grey & Gold Blackout Curtain"",""0"","""",""No"",""""
""BOCH-KC26-84"",""Casablanca Teal Blackout Curtain"",""208"","""",""No"",""""
""BOCH-KC26-96"",""Casablanca Teal Blackout Curtain"",""200"","""",""No"",""""
""BOCH-KC26-108"",""Casablanca Teal Blackout Curtain"",""219"","""",""No"",""""
""BOCH-KC26-120"",""Casablanca Teal Blackout Curtain"",""82"","""",""No"",""""
""BOCH-KC30-84"",""Charleston Blackout Curtain"",""85"","""",""Yes"",""""
""BOCH-KC30-96"",""Charleston Blackout Curtain"",""90"","""",""Yes"",""""
""BOCH-KC30-108"",""Charleston Blackout Curtain"",""128"","""",""Yes"",""""
""BOCH-KC30-120"",""Charleston Blackout Curtain"",""40"","""",""Yes"",""""
""BOCH-KC31-84"",""Georgetown Blackout Curtain"",""0"","""",""No"",""""
""BOCH-KC31-96"",""Georgetown Blackout Curtain"",""49"","""",""No"",""""
""BOCH-KC31-108"",""Georgetown Blackout Curtain"",""209"","""",""No"",""""
""BOCH-KC31-120"",""Georgetown Blackout Curtain"",""72"","""",""No"",""""
""VPCH-120601-84"",""Signature Ivory Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-120601-96"",""Signature Ivory Blackout Velvet Curtain"",""123"","""",""No"",""""
""VPCH-120601-108"",""Signature Ivory Blackout Velvet Curtain"",""200"","""",""No"",""""
""VPCH-120601-120"",""Signature Ivory Blackout Velvet Curtain"",""112"","""",""No"",""""
""VPCH-120601-CUS"",""Signature Ivory Blackout Velvet Curtain"",""0"","""",""No"",""""
""BOCH-193810-84"",""Pole Pocket Eclipse Blue Blackout Curtain"",""63"","""",""No"",""""
""BOCH-193810-96"",""Pole Pocket Eclipse Blue Blackout Curtain"",""0"","""",""No"",""""
""BOCH-193810-108"",""Pole Pocket Eclipse Blue Blackout Curtain"",""60"","""",""No"",""""
""BOCH-193810-120"",""Pole Pocket Eclipse Blue Blackout Curtain"",""0"","""",""No"",""""
""BOCH-191016-84"",""Pole Pocket Java Blackout Curtain"",""114"","""",""No"",""""
""BOCH-191016-96"",""Pole Pocket Java Blackout Curtain"",""187"","""",""No"",""""
""BOCH-191016-108"",""Pole Pocket Java Blackout Curtain"",""208"","""",""No"",""""
""BOCH-191016-120"",""Pole Pocket Java Blackout Curtain"",""98"","""",""No"",""""
""BOCH-201302-84"",""Lichen Blackout Curtain"",""10"","""",""No"",""""
""BOCH-201302-96"",""Lichen Blackout Curtain"",""10"","""",""No"",""""
""BOCH-201302-108"",""Lichen Blackout Curtain"",""71"","""",""No"",""""
""BOCH-201302-120"",""Lichen Blackout Curtain"",""46"","""",""No"",""""
""BOCH-201305-84"",""Precious Pink Blackout Curtain"",""0"","""",""No"",""""
""BOCH-201305-96"",""Precious Pink Blackout Curtain"",""64"","""",""No"",""""
""BOCH-201305-108"",""Precious Pink Blackout Curtain"",""186"","""",""No"",""""
""BOCH-201305-120"",""Precious Pink Blackout Curtain"",""85"","""",""No"",""""
""VPCH-184005-84"",""Signature Natural Grey Blackout Velvet Curtain"",""65"","""",""No"",""""
""VPCH-184005-96"",""Signature Natural Grey Blackout Velvet Curtain"",""138"","""",""No"",""""
""VPCH-184005-108"",""Signature Natural Grey Blackout Velvet Curtain"",""211"","""",""No"",""""
""VPCH-184005-120"",""Signature Natural Grey Blackout Velvet Curtain"",""91"","""",""No"",""""
""BOCH-KC33-84"",""Tugra Blackout Curtain"",""64"","""",""No"",""""
""BOCH-KC33-96"",""Tugra Blackout Curtain"",""77"","""",""No"",""""
""BOCH-KC33-108"",""Tugra Blackout Curtain"",""121"","""",""No"",""""
""BOCH-KC33-120"",""Tugra Blackout Curtain"",""21"","""",""No"",""""
""BOCH-KC1-84"",""Sundip Stripe Blackout Back-Tab Pole Pocket Curtain"",""209"","""",""No"",""""
""BOCH-KC1-96"",""Sundip Stripe Blackout Back-Tab Pole Pocket Curtain"",""242"","""",""No"",""""
""BOCH-KC1-108"",""Sundip Stripe Blackout Back-Tab Pole Pocket Curtain"",""345"","""",""No"",""""
""BOCH-KC1-120"",""Sundip Stripe Blackout Back-Tab Pole Pocket Curtain"",""89"","""",""No"",""""
""BOCH-PL1605-84"",""Jadite Bellino Blackout Curtain"",""26"","""",""No"",""""
""BOCH-PL1605-96"",""Jadite Bellino Blackout Curtain"",""57"","""",""No"",""""
""BOCH-PL1605-108"",""Jadite Bellino Blackout Curtain"",""194"","""",""No"",""""
""BOCH-PL1605-120"",""Jadite Bellino Blackout Curtain"",""122"","""",""No"",""""
""BOCH-PL1602-84"",""Mandarin Bellino Blackout Curtain"",""0"","""",""No"",""""
""BOCH-PL1602-96"",""Mandarin Bellino Blackout Curtain"",""108"","""",""No"",""""
""BOCH-PL1602-108"",""Mandarin Bellino Blackout Curtain"",""141"","""",""No"",""""
""BOCH-PL1602-120"",""Mandarin Bellino Blackout Curtain"",""82"","""",""No"",""""
""BOCH-PL1609-84"",""Persimmon Bellino Blackout Curtain"",""29"","""",""No"",""""
""BOCH-PL1609-96"",""Persimmon Bellino Blackout Curtain"",""79"","""",""No"",""""
""BOCH-PL1609-108"",""Persimmon Bellino Blackout Curtain"",""138"","""",""No"",""""
""BOCH-PL1609-120"",""Persimmon Bellino Blackout Curtain"",""103"","""",""No"",""""
""BOCH-PL1601-84"",""Sand Dollar Bellino Blackout Curtain"",""58"","""",""No"",""""
""BOCH-PL1601-96"",""Sand Dollar Bellino Blackout Curtain"",""74"","""",""No"",""""
""BOCH-PL1601-108"",""Sand Dollar Bellino Blackout Curtain"",""36"","""",""No"",""""
""BOCH-PL1601-120"",""Sand Dollar Bellino Blackout Curtain"",""0"","""",""No"",""""
""BOCH-KC6-84"",""Marco Polo Stripe Blackout Back-Tab Pole Pocket Curtain"",""85"","""",""No"",""""
""BOCH-KC6-96"",""Marco Polo Stripe Blackout Back-Tab Pole Pocket Curtain"",""119"","""",""No"",""""
""BOCH-KC6-108"",""Marco Polo Stripe Blackout Back-Tab Pole Pocket Curtain"",""120"","""",""No"",""""
""BOCH-KC6-120"",""Marco Polo Stripe Blackout Back-Tab Pole Pocket Curtain"",""45"","""",""No"",""""
""BOCH-KC8-84"",""Pistachio Stripe Blackout Back-Tab Pole Pocket Curtain"",""125"","""",""No"",""""
""BOCH-KC8-96"",""Pistachio Stripe Blackout Back-Tab Pole Pocket Curtain"",""234"","""",""No"",""""
""BOCH-KC8-108"",""Pistachio Stripe Blackout Back-Tab Pole Pocket Curtain"",""205"","""",""No"",""""
""BOCH-KC8-120"",""Pistachio Stripe Blackout Back-Tab Pole Pocket Curtain"",""147"","""",""No"",""""
""BOCH-PL4201-84"",""Cottage White Bellino Blackout Curtain"",""119"","""",""No"",""""
""BOCH-PL4201-96"",""Cottage White Bellino Blackout Curtain"",""189"","""",""No"",""""
""BOCH-PL4201-108"",""Cottage White Bellino Blackout Curtain"",""273"","""",""No"",""""
""BOCH-PL4201-120"",""Cottage White Bellino Blackout Curtain"",""154"","""",""No"",""""
""BOCH-PL1608-84"",""Ginger Bellino Blackout Curtain"",""29"","""",""No"",""""
""BOCH-PL1608-96"",""Ginger Bellino Blackout Curtain"",""31"","""",""No"",""""
""BOCH-PL1608-108"",""Ginger Bellino Blackout Curtain"",""28"","""",""No"",""""
""BOCH-PL1608-120"",""Ginger Bellino Blackout Curtain"",""23"","""",""No"",""""
""BOCH-201301-84"",""Aubergine Blackout Curtain"",""117"","""",""No"",""""
""BOCH-201301-96"",""Aubergine Blackout Curtain"",""222"","""",""No"",""""
""BOCH-201301-108"",""Aubergine Blackout Curtain"",""234"","""",""No"",""""
""BOCH-201301-120"",""Aubergine Blackout Curtain"",""201"","""",""No"",""""
""BOCH-KC36-84"",""Haight Sunshine Blackout Curtain"",""0"","""",""No"",""""
""BOCH-KC36-96"",""Haight Sunshine Blackout Curtain"",""58"","""",""No"",""""
""BOCH-KC36-108"",""Haight Sunshine Blackout Curtain"",""106"","""",""No"",""""
""BOCH-KC36-120"",""Haight Sunshine Blackout Curtain"",""57"","""",""No"",""""
""BOCH-KC24-84"",""Aegean Blackout Curtain"",""0"","""",""No"",""""
""BOCH-KC24-96"",""Aegean Blackout Curtain"",""127"","""",""No"",""""
""BOCH-KC24-108"",""Aegean Blackout Curtain"",""110"","""",""No"",""""
""BOCH-KC24-120"",""Aegean Blackout Curtain"",""56"","""",""No"",""""
""BOCH-131009-84"",""Pole Pocket Biscotti Blackout Curtain"",""105"","""",""No"",""""
""BOCH-131009-96"",""Pole Pocket Biscotti Blackout Curtain"",""268"","""",""No"",""""
""BOCH-131009-108"",""Pole Pocket Biscotti Blackout Curtain"",""137"","""",""No"",""""
""BOCH-131009-120"",""Pole Pocket Biscotti Blackout Curtain"",""93"","""",""No"",""""
""BOCH-201304-63"",""Blaze Blackout Curtain"",""52"","""",""No"",""""
""BOCH-201304-96"",""Blaze Blackout Curtain"",""129"","""",""No"",""""
""BOCH-201304-108"",""Blaze Blackout Curtain"",""187"","""",""No"",""""
""BOCH-201304-120"",""Blaze Blackout Curtain"",""109"","""",""No"",""""
""FHLCH-416020-84"",""Heirloom Red Heavy Faux Linen Curtain"",""43"","""",""No"",""""
""FHLCH-416020-96"",""Heirloom Red Heavy Faux Linen Curtain"",""117"","""",""No"",""""
""FHLCH-416020-108"",""Heirloom Red Heavy Faux Linen Curtain"",""106"","""",""No"",""""
""FHLCH-416020-120"",""Heirloom Red Heavy Faux Linen Curtain"",""61"","""",""No"",""""
""FHLCH-416018-84"",""Chestnut Heavy Faux Linen Curtain"",""53"","""",""No"",""""
""FHLCH-416018-96"",""Chestnut Heavy Faux Linen Curtain"",""137"","""",""No"",""""
""FHLCH-416018-108"",""Chestnut Heavy Faux Linen Curtain"",""125"","""",""No"",""""
""FHLCH-416018-120"",""Chestnut Heavy Faux Linen Curtain"",""68"","""",""No"",""""
""FHLCH-314043-84"",""Mineral White Heavy Faux Linen Curtain"",""25"","""",""No"",""""
""FHLCH-314043-96"",""Mineral White Heavy Faux Linen Curtain"",""44"","""",""No"",""""
""FHLCH-314043-108"",""Mineral White Heavy Faux Linen Curtain"",""33"","""",""No"",""""
""FHLCH-314043-120"",""Mineral White Heavy Faux Linen Curtain"",""21"","""",""No"",""""
""FHLCH-416017-84"",""Pepper Gray Heavy Faux Linen Curtain"",""60"","""",""No"",""""
""FHLCH-416017-96"",""Pepper Gray Heavy Faux Linen Curtain"",""96"","""",""No"",""""
""FHLCH-416017-108"",""Pepper Gray Heavy Faux Linen Curtain"",""81"","""",""No"",""""
""FHLCH-416017-120"",""Pepper Gray Heavy Faux Linen Curtain"",""0"","""",""No"",""""
""FHLCH-YL7178117-84"",""Del Mar Gray Linen Blend Stripe Curtain"",""0"","""",""No"",""""
""FHLCH-YL7178117-96"",""Del Mar Gray Linen Blend Stripe Curtain"",""0"","""",""No"",""""
""FHLCH-YL7178117-108"",""Del Mar Gray Linen Blend Stripe Curtain"",""0"","""",""No"",""""
""FHLCH-YL7178117-120"",""Del Mar Gray Linen Blend Stripe Curtain"",""0"","""",""No"",""""
""FHLCH-YL7178103-84"",""Key West Gray Linen Blend Stripe Curtain"",""55"","""",""No"",""""
""FHLCH-YL7178103-96"",""Key West Gray Linen Blend Stripe Curtain"",""105"","""",""No"",""""
""FHLCH-YL7178103-108"",""Key West Gray Linen Blend Stripe Curtain"",""112"","""",""No"",""""
""FHLCH-YL7178103-120"",""Key West Gray Linen Blend Stripe Curtain"",""58"","""",""No"",""""
""FHLCH-YL3010B-84"",""Trinidad Natural Linen Blend Stripe Curtain"",""38"","""",""No"",""""
""FHLCH-YL3010B-96"",""Trinidad Natural Linen Blend Stripe Curtain"",""118"","""",""No"",""""
""FHLCH-YL3010B-108"",""Trinidad Natural Linen Blend Stripe Curtain"",""131"","""",""No"",""""
""PRTW-D27-84"",""Panama Printed Cotton Curtain"",""24"","""",""No"",""""
""PRTW-D27-96"",""Panama Printed Cotton Curtain"",""87"","""",""No"",""""
""PRTW-D27-108"",""Panama Printed Cotton Curtain"",""96"","""",""No"",""""
""PRTW-D27-120"",""Panama Printed Cotton Curtain"",""28"","""",""No"",""""
""PRTW-D33-84"",""Cabana Yellow Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D33-96"",""Cabana Yellow Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D33-108"",""Cabana Yellow Printed Cotton Curtain"",""47"","""",""No"",""""
""PRTW-D33-120"",""Cabana Yellow Printed Cotton Curtain"",""30"","""",""No"",""""
""PRTW-D29B-84"",""Tide Pools Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D29B-96"",""Tide Pools Printed Cotton Curtain"",""24"","""",""No"",""""
""PRTW-D29B-108"",""Tide Pools Printed Cotton Curtain"",""52"","""",""No"",""""
""PRTW-D29B-120"",""Tide Pools Printed Cotton Curtain"",""37"","""",""No"",""""
""PRTW-D26-84"",""Deuville Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D26-96"",""Deuville Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D26-108"",""Deuville Printed Cotton Curtain"",""68"","""",""No"",""""
""PRTW-D26-120"",""Deuville Printed Cotton Curtain"",""30"","""",""No"",""""
""PRTW-D31-84"",""Cabana Spice Printed Cotton Curtain"",""26"","""",""No"",""""
""PRTW-D31-96"",""Cabana Spice Printed Cotton Curtain"",""61"","""",""No"",""""
""PRTW-D31-108"",""Cabana Spice Printed Cotton Curtain"",""78"","""",""No"",""""
""PRTW-D31-120"",""Cabana Spice Printed Cotton Curtain"",""38"","""",""No"",""""
""PRTW-D21-84"",""Palu Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D21-96"",""Palu Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D21-108"",""Palu Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D21-120"",""Palu Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D24B-84"",""Ikat Black Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D24B-96"",""Ikat Black Printed Cotton Curtain"",""48"","""",""No"",""""
""PRTW-D24B-108"",""Ikat Black Printed Cotton Curtain"",""49"","""",""No"",""""
""PRTW-D24B-120"",""Ikat Black Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D32-84"",""Cabana Teal Printed Cotton Curtain"",""26"","""",""No"",""""
""PRTW-D32-96"",""Cabana Teal Printed Cotton Curtain"",""75"","""",""No"",""""
""PRTW-D32-108"",""Cabana Teal Printed Cotton Curtain"",""102"","""",""No"",""""
""PRTW-D32-120"",""Cabana Teal Printed Cotton Curtain"",""25"","""",""No"",""""
""PRTW-D02-84"",""Mayan Teal Printed Cotton Curtain"",""57"","""",""No"",""""
""PRTW-D02-96"",""Mayan Teal Printed Cotton Curtain"",""83"","""",""No"",""""
""PRTW-D02-108"",""Mayan Teal Printed Cotton Curtain"",""99"","""",""No"",""""
""PRTW-D02-120"",""Mayan Teal Printed Cotton Curtain"",""60"","""",""No"",""""
""PRTW-D06A-84"",""Nairobi Desert Printed Cotton Curtain"",""30"","""",""No"",""""
""PRTW-D06A-96"",""Nairobi Desert Printed Cotton Curtain"",""102"","""",""No"",""""
""PRTW-D06A-108"",""Nairobi Desert Printed Cotton Curtain"",""87"","""",""No"",""""
""PRTW-D06A-120"",""Nairobi Desert Printed Cotton Curtain"",""79"","""",""No"",""""
""PRTW-D11-84"",""Isles Mustard Printed Cotton Curtain"",""55"","""",""No"",""""
""PRTW-D11-96"",""Isles Mustard Printed Cotton Curtain"",""244"","""",""No"",""""
""PRTW-D11-108"",""Isles Mustard Printed Cotton Curtain"",""243"","""",""No"",""""
""PRTW-D11-120"",""Isles Mustard Printed Cotton Curtain"",""93"","""",""No"",""""
""PRTW-D17-84"",""Cabana Black Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D17-96"",""Cabana Black Printed Cotton Curtain"",""47"","""",""No"",""""
""PRTW-D17-108"",""Cabana Black Printed Cotton Curtain"",""136"","""",""No"",""""
""PRTW-D17-120"",""Cabana Black Printed Cotton Curtain"",""37"","""",""No"",""""
""PRTW-D23-84"",""Mecca Printed Cotton Curtain"",""33"","""",""No"",""""
""PRTW-D23-96"",""Mecca Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D23-108"",""Mecca Printed Cotton Curtain"",""35"","""",""No"",""""
""PRTW-D23-120"",""Mecca Printed Cotton Curtain"",""48"","""",""No"",""""
""PRTW-D28-84"",""Marabella Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D28-96"",""Marabella Printed Cotton Curtain"",""34"","""",""No"",""""
""PRTW-D28-108"",""Marabella Printed Cotton Curtain"",""79"","""",""No"",""""
""PRTW-D28-120"",""Marabella Printed Cotton Curtain"",""36"","""",""No"",""""
""PRTW-D25-84"",""Honeycomb Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D25-96"",""Honeycomb Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D25-108"",""Honeycomb Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D25-120"",""Honeycomb Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D12-84"",""Impressions Grey Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D12-96"",""Impressions Grey Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D12-108"",""Impressions Grey Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D12-120"",""Impressions Grey Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D01-84"",""Ogee Black Printed Cotton Curtain"",""24"","""",""No"",""""
""PRTW-D01-96"",""Ogee Black Printed Cotton Curtain"",""57"","""",""No"",""""
""PRTW-D01-108"",""Ogee Black Printed Cotton Curtain"",""95"","""",""No"",""""
""PRTW-D01-120"",""Ogee Black Printed Cotton Curtain"",""39"","""",""No"",""""
""PRTW-D04-84"",""Sahara Desert Printed Cotton Curtain"",""37"","""",""No"",""""
""PRTW-D04-96"",""Sahara Desert Printed Cotton Curtain"",""95"","""",""No"",""""
""PRTW-D04-108"",""Sahara Desert Printed Cotton Curtain"",""96"","""",""No"",""""
""PRTW-D04-120"",""Sahara Desert Printed Cotton Curtain"",""42"","""",""No"",""""
""PRTW-D06B-84"",""Nairobi Denim Printed Cotton Curtain"",""29"","""",""No"",""""
""PRTW-D06B-96"",""Nairobi Denim Printed Cotton Curtain"",""104"","""",""No"",""""
""PRTW-D06B-108"",""Nairobi Denim Printed Cotton Curtain"",""107"","""",""No"",""""
""PRTW-D06B-120"",""Nairobi Denim Printed Cotton Curtain"",""33"","""",""No"",""""
""PRTW-D16-84"",""Cabana Navy Printed Cotton Curtain"",""56"","""",""No"",""""
""PRTW-D16-96"",""Cabana Navy Printed Cotton Curtain"",""78"","""",""No"",""""
""PRTW-D16-108"",""Cabana Navy Printed Cotton Curtain"",""132"","""",""No"",""""
""PRTW-D16-120"",""Cabana Navy Printed Cotton Curtain"",""38"","""",""No"",""""
""PRTW-D30-84"",""Picante Stripes Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D30-96"",""Picante Stripes Printed Cotton Curtain"",""53"","""",""No"",""""
""PRTW-D30-108"",""Picante Stripes Printed Cotton Curtain"",""34"","""",""No"",""""
""PRTW-D30-120"",""Picante Stripes Printed Cotton Curtain"",""33"","""",""No"",""""
""PRTW-D20-84"",""Medina Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D20-96"",""Medina Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D20-108"",""Medina Printed Cotton Curtain"",""21"","""",""No"",""""
""PRTW-D20-120"",""Medina Printed Cotton Curtain"",""31"","""",""No"",""""
""PRTW-D15-84"",""Cabana Burgundy Printed Cotton Curtain"",""25"","""",""No"",""""
""PRTW-D15-96"",""Cabana Burgundy Printed Cotton Curtain"",""100"","""",""No"",""""
""PRTW-D15-108"",""Cabana Burgundy Printed Cotton Curtain"",""114"","""",""No"",""""
""PRTW-D15-120"",""Cabana Burgundy Printed Cotton Curtain"",""53"","""",""No"",""""
""PRTW-D09-84"",""Bali Red Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D09-96"",""Bali Red Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D09-108"",""Bali Red Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D09-120"",""Bali Red Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D24A-84"",""Ikat Blue Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D24A-96"",""Ikat Blue Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D24A-108"",""Ikat Blue Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D24A-120"",""Ikat Blue Printed Cotton Curtain"",""22"","""",""No"",""""
""PRTW-D13-84"",""Jakarta Khaki Printed Cotton Curtain"",""21"","""",""No"",""""
""PRTW-D13-96"",""Jakarta Khaki Printed Cotton Curtain"",""66"","""",""No"",""""
""PRTW-D13-108"",""Jakarta Khaki Printed Cotton Curtain"",""23"","""",""No"",""""
""PRTW-D13-120"",""Jakarta Khaki Printed Cotton Curtain"",""42"","""",""No"",""""
""PRTW-D05-84"",""Allium Blue Gray Printed Cotton Curtain"",""31"","""",""No"",""""
""PRTW-D05-96"",""Allium Blue Gray Printed Cotton Curtain"",""100"","""",""No"",""""
""PRTW-D05-108"",""Allium Blue Gray Printed Cotton Curtain"",""97"","""",""No"",""""
""PRTW-D05-120"",""Allium Blue Gray Printed Cotton Curtain"",""56"","""",""No"",""""
""PRTW-D29A-84"",""Tide Sands Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D29A-96"",""Tide Sands Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D29A-108"",""Tide Sands Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D29A-120"",""Tide Sands Printed Cotton Curtain"",""24"","""",""No"",""""
""FHLCH-YL5003-84"",""Hilo Natural Linen Blend Solid Curtain"",""0"","""",""No"",""""
""FHLCH-YL5003-96"",""Hilo Natural Linen Blend Solid Curtain"",""55"","""",""No"",""""
""FHLCH-YL5003-108"",""Hilo Natural Linen Blend Solid Curtain"",""0"","""",""No"",""""
""FHLCH-YL3022-84"",""Lanai Natural Linen Blend Stripe Curtain"",""25"","""",""No"",""""
""FHLCH-YL3022-96"",""Lanai Natural Linen Blend Stripe Curtain"",""66"","""",""No"",""""
""FHLCH-YL3022-108"",""Lanai Natural Linen Blend Stripe Curtain"",""62"","""",""No"",""""
""PRTW-D22-84"",""Sorong Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D22-96"",""Sorong Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D22-108"",""Sorong Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D22-120"",""Sorong Printed Cotton Curtain"",""0"","""",""No"",""""
""FHLCH-314053-84"",""Farro Gold Heavy Faux Linen Curtain"",""50"","""",""No"",""""
""FHLCH-314053-96"",""Farro Gold Heavy Faux Linen Curtain"",""90"","""",""No"",""""
""FHLCH-314053-108"",""Farro Gold Heavy Faux Linen Curtain"",""92"","""",""No"",""""
""FHLCH-314053-120"",""Farro Gold Heavy Faux Linen Curtain"",""59"","""",""No"",""""
""FHLCH-314055-84"",""Cinnabar Heavy Faux Linen Curtain"",""63"","""",""No"",""""
""FHLCH-314055-96"",""Cinnabar Heavy Faux Linen Curtain"",""114"","""",""No"",""""
""FHLCH-314055-108"",""Cinnabar Heavy Faux Linen Curtain"",""136"","""",""No"",""""
""FHLCH-314055-120"",""Cinnabar Heavy Faux Linen Curtain"",""77"","""",""No"",""""
""FHLCH-314052-84"",""Poppyseed Heavy Faux Linen Curtain"",""64"","""",""No"",""""
""FHLCH-314052-96"",""Poppyseed Heavy Faux Linen Curtain"",""97"","""",""No"",""""
""FHLCH-314052-108"",""Poppyseed Heavy Faux Linen Curtain"",""65"","""",""No"",""""
""FHLCH-314052-120"",""Poppyseed Heavy Faux Linen Curtain"",""0"","""",""No"",""""
""FHLCH-314047-84"",""Spruce Heavy Faux Linen Curtain"",""40"","""",""No"",""""
""FHLCH-314047-96"",""Spruce Heavy Faux Linen Curtain"",""106"","""",""No"",""""
""FHLCH-314047-108"",""Spruce Heavy Faux Linen Curtain"",""105"","""",""No"",""""
""FHLCH-314047-120"",""Spruce Heavy Faux Linen Curtain"",""57"","""",""No"",""""
""FHLCH-314044-84"",""Barley Heavy Faux Linen Curtain"",""50"","""",""No"",""""
""FHLCH-314044-96"",""Barley Heavy Faux Linen Curtain"",""81"","""",""No"",""""
""FHLCH-314044-108"",""Barley Heavy Faux Linen Curtain"",""127"","""",""No"",""""
""FHLCH-314044-120"",""Barley Heavy Faux Linen Curtain"",""0"","""",""No"",""""
""FHLCH-416016-84"",""Oatmeal Heavy Faux Linen Curtain"",""64"","""",""No"",""""
""FHLCH-416016-96"",""Oatmeal Heavy Faux Linen Curtain"",""118"","""",""No"",""""
""FHLCH-416016-108"",""Oatmeal Heavy Faux Linen Curtain"",""124"","""",""No"",""""
""FHLCH-416016-120"",""Oatmeal Heavy Faux Linen Curtain"",""23"","""",""No"",""""
""FHLCH-YL7178109-84"",""Bermuda Gray Linen Blend Stripe Curtain"",""28"","""",""No"",""""
""FHLCH-YL7178109-96"",""Bermuda Gray Linen Blend Stripe Curtain"",""51"","""",""No"",""""
""FHLCH-YL7178109-108"",""Bermuda Gray Linen Blend Stripe Curtain"",""78"","""",""No"",""""
""FHLCH-YL7178109-120"",""Bermuda Gray Linen Blend Stripe Curtain"",""49"","""",""No"",""""
